aula_id,oferta_id,ano,data_aula,materia,professor_id,turma,tema_aula,duracao_min,modalidade_aula
L0001571,O20240142,2024,2024-04-14,Filosofia,P028,Extensivo A, Filosofia,60,Online
L0001572,O20240142,2024,2024-04-23,Filosofia,P028,Extensivo A,Laboratório Filosofia,,online
L0001573,O20240142,2024,2024-05-27,Filosofia,P028,Extensivo A, Filosofia,,online
L0001574,O20240142,2024,2024-05-01,Filosofia,P028,Extensivo A,Aula teórica Filosofia,50,Presencial
L0001575,O20240142,2024,2024-06-23,Filosofia,P028,Extensivo A,Correção de simulado Filosofia,60,Híbrido
L0001576,O20240142,2024,2024-06-06,Filosofia,P028,Extensivo A, Filosofia,120,Online
L0001577,O20240142,2024,2024-07-14,Filosofia,P028,Extensivo A,Revisão Filosofia,75,
L0001578,O20240142,2024,2024-07-24,Filosofia,P028,Extensivo A,Laboratório Filosofia,50,Presencial
L0001579,O20240143,2024,2024-02-27,Sociologia,P032,Extensivo A,Revisão Sociologia,120,online
L0001580,O20240143,2024,2024-02-05,Sociologia,P032,Extensivo A, Sociologia,,Presencial
L0001581,O20240143,2024,2024-03-27,Sociologia,P032,Extensivo A,Revisão Sociologia,90,online
L0001582,O20240143,2024,2024-03-10,Sociologia,P032,Extensivo A,Revisão Sociologia,60,Híbrido
L0001583,O20240143,2024,2024-04-07,Sociologia,P032,Extensivo A,Correção de simulado Sociologia,60,Online
L0001584,O20240143,2024,2024-04-27,Sociologia,P032,Extensivo A, Sociologia,120,online
L0001585,O20240143,2024,2024-05-16,Sociologia,P032,Extensivo A,Resolução de questões Sociologia,,Online
L0001586,O20240143,2024,2024-05-22,Sociologia,P032,Extensivo A, Sociologia,120,
L0001587,O20240144,2024,25/02/2024,Matemática,P002,Extensivo B,Aula teórica Matemática,,
L0001588,O20240144,2024,02-25-2024,Matemática,P002,Extensivo B,Correção de simulado Matemática,,
L0001589,O20240144,2024,2024-03-12,Matemática,P002,Extensivo B,Aula teórica Matemática,50,
L0001590,O20240144,2024,2024-03-14,Matemática,P002,Extensivo B,Revisão Matemática,120,online
L0001591,O20240144,2024,2024-04-02,Matemática,P002,Extensivo B,Correção de simulado Matemática,60,online
L0001592,O20240144,2024,2024-04-19,Matemática,P002,Extensivo B,Resolução de questões Matemática,,Presencial
L0001593,O20240144,2024,2024-05-27,Matemática,P002,Extensivo B,Revisão Matemática,90,Híbrido
L0001594,O20240144,2024,2024-05-03,Matemática,P002,Extensivo B,Aula teórica Matemática,,online
L0001595,O20240144,2024,2024-06-20,Matemática,P002,Extensivo B,Aula teórica Matemática,,Presencial
L0001596,O20240144,2024,2024-06-27,Matemática,P002,Extensivo B,Revisão Matemática,90,Presencial
L0001597,O20240145,2024,2024-02-04,Física,P005,Extensivo B,Correção de simulado Física,75,Híbrido
L0001598,O20240145,2024,2024-02-11,Física,P005,Extensivo B,Resolução de questões Física,120,
L0001599,O20240145,2024,2024-03-10,Física,P005,Extensivo B,Resolução de questões Física,90,
L0001600,O20240145,2024,2024-03-03,Física,P005,Extensivo B,Laboratório Física,60,Presencial
L0001601,O20240145,2024,2024-04-26,Física,P005,Extensivo B, Física,50,
L0001602,O20240145,2024,2024-04-16,Física,P005,Extensivo B,Revisão Física,,Online
L0001603,O20240145,2024,03/05/2024,Física,P005,Extensivo B,Revisão Física,50,
L0001604,O20240145,2024,2024-05-13,Física,P005,Extensivo B,Revisão Física,,Híbrido
L0001605,O20240145,2024,2024-06-21,Física,P005,Extensivo B, Física,75,Híbrido
L0001606,O20240145,2024,2024-06-20,Física,P005,Extensivo B, Física,120,Presencial
L0001607,O20240146,2024,2024-02-25,Química,P008,Extensivo B, Química,,Presencial
L0001608,O20240146,2024,2024-02-12,Química,P008,Extensivo B,Resolução de questões Química,75,Online
L0001609,O20240146,2024,2024-03-24,Química,P008,Extensivo B,Correção de simulado Química,90,Online
L0001610,O20240146,2024,2024-03-26,Química,P008,Extensivo B,Laboratório Química,,
L0001611,O20240146,2024,2024-04-23,Química,P008,Extensivo B,Laboratório Química,120,Online
L0001612,O20240146,2024,2024-04-16,Química,P008,Extensivo B,Laboratório Química,75,Online
L0001613,O20240146,2024,2024-05-24,Química,P008,Extensivo B,Aula teórica Química,90,online
L0001614,O20240146,2024,2024-05-05,Química,P008,Extensivo B,Laboratório Química,75,Híbrido
L0001615,O20240147,2024,2024-02-18,Biologia,P011,Extensivo B,Correção de simulado Biologia,,Híbrido
L0001616,O20240147,2024,2024-02-18,Biologia,P011,Extensivo B,Laboratório Biologia,90,online
L0001617,O20240147,2024,2024-03-27,Biologia,P011,Extensivo B,Revisão Biologia,60,Presencial
L0001618,O20240147,2024,2024-03-10,Biologia,P011,Extensivo B,Revisão Biologia,60,online
L0001619,O20240147,2024,2024-04-09,Biologia,P011,Extensivo B,Correção de simulado Biologia,,online
L0001620,O20240147,2024,2024-04-19,Biologia,P011,Extensivo B,Aula teórica Biologia,75,Online
L0001621,O20240147,2024,2024-05-04,Biologia,P011,Extensivo B,Aula teórica Biologia,,online
L0001622,O20240147,2024,2024-05-17,Biologia,P011,Extensivo B,Correção de simulado Biologia,75,online
L0001623,O20240147,2024,2024-06-08,Biologia,P011,Extensivo B,Correção de simulado Biologia,60,
L0001624,O20240147,2024,2024-06-09,Biologia,P011,Extensivo B,Revisão Biologia,60,
L0001625,O20240147,2024,2024-07-20,Biologia,P011,Extensivo B,Aula teórica Biologia,,Híbrido
L0001626,O20240148,2024,2024-02-10,História,P014,Extensivo B,Correção de simulado História,50,Presencial
L0001627,O20240148,2024,02/02/2024,História,P014,Extensivo B,Revisão História,50,
L0001628,O20240148,2024,2024-03-03,História,P014,Extensivo B,Laboratório História,120,Presencial
L0001629,O20240148,2024,2024-03-09,História,P014,Extensivo B,Revisão História,90,
L0001630,O20240148,2024,2024-04-05,História,P014,Extensivo B,Correção de simulado História,90,Online
L0001631,O20240148,2024,2024-04-23,História,P014,Extensivo B,Resolução de questões História,50,Presencial
L0001632,O20240148,2024,2024-05-24,História,P014,Extensivo B,Revisão História,90,Híbrido
L0001633,O20240148,2024,2024-05-16,História,P014,Extensivo B,Aula teórica História,75,Online
L0001634,O20240148,2024,2024-06-03,História,P014,Extensivo B,Resolução de questões História,60,Híbrido
L0001635,O20240148,2024,2024-06-16,História,P014,Extensivo B,Laboratório História,,
L0001636,O20240148,2024,2024-07-01,História,P014,Extensivo B,Aula teórica História,120,online
L0001637,O20240149,2024,2024-02-28,Geografia,P018,Extensivo B, Geografia,75,Online
L0001638,O20240149,2024,2024-02-14,Geografia,P018,Extensivo B,Aula teórica Geografia,90,online
L0001639,O20240149,2024,2024-03-26,Geografia,P018,Extensivo B,Revisão Geografia,120,Presencial
L0001640,O20240149,2024,2024-03-22,Geografia,P018,Extensivo B, Geografia,90,online
L0001641,O20240149,2024,2024-04-22,Geografia,P018,Extensivo B,Revisão Geografia,90,Híbrido
L0001642,O20240149,2024,2024-04-22,Geografia,P018,Extensivo B,Correção de simulado Geografia,,Híbrido
L0001643,O20240149,2024,2024-05-25,Geografia,P018,Extensivo B,Revisão Geografia,50,Híbrido
L0001644,O20240149,2024,2024-05-28,Geografia,P018,Extensivo B,Resolução de questões Geografia,60,Online
L0001645,O20240150,2024,2024-02-12,Português,P020,Extensivo B,Resolução de questões Português,,online
L0001646,O20240150,2024,02-13-2024,Português,P020,Extensivo B,Revisão Português,90,Híbrido
L0001647,O20240150,2024,2024-03-09,Português,P020,Extensivo B,Correção de simulado Português,50,Presencial
L0001648,O20240150,2024,2024-03-08,Português,P020,Extensivo B, Português,50,Híbrido
L0001649,O20240150,2024,2024-04-28,Português,P020,Extensivo B,Laboratório Português,120,Presencial
L0001650,O20240150,2024,2024-04-02,Português,P020,Extensivo B,Aula teórica Português,,online
L0001651,O20240150,2024,2024-05-26,Português,P020,Extensivo B,Aula teórica Português,60,Presencial
L0001652,O20240150,2024,2024-05-16,Português,P020,Extensivo B,Resolução de questões Português,50,Presencial
L0001653,O20240151,2024,02-26-2024,Redação,P022,Extensivo B,Revisão Redação,90,Híbrido
L0001654,O20240151,2024,2024-02-25,Redação,P022,Extensivo B,Resolução de questões Redação,90,Híbrido
L0001655,O20240151,2024,2024-03-13,Redação,P022,Extensivo B,Correção de simulado Redação,50,
L0001656,O20240151,2024,2024-03-25,Redação,P022,Extensivo B,Correção de simulado Redação,,Online
L0001657,O20240151,2024,2024-04-22,Redação,P022,Extensivo B, Redação,60,online
L0001658,O20240151,2024,2024-04-16,Redação,P022,Extensivo B,Aula teórica Redação,50,online
L0001659,O20240151,2024,2024-05-05,Redação,P022,Extensivo B, Redação,60,Online
L0001660,O20240151,2024,2024-05-08,Redação,P022,Extensivo B, Redação,90,Híbrido
L0001661,O20240151,2024,2024-06-20,Redação,P022,Extensivo B,Resolução de questões Redação,120,
L0001662,O20240151,2024,2024-06-12,Redação,P022,Extensivo B,Correção de simulado Redação,,Híbrido
L0001663,O20240151,2024,28/07/2024,Redação,P022,Extensivo B,Aula teórica Redação,90,online
L0001664,O20240151,2024,2024-07-10,Redação,P022,Extensivo B, Redação,,Presencial
L0001665,O20240151,2024,2024-08-28,Redação,P022,Extensivo B,Resolução de questões Redação,75,online
L0001666,O20240152,2024,2024-02-20,Inglês,P026,Extensivo B,Laboratório Inglês,60,
L0001667,O20240152,2024,2024-02-21,Inglês,P026,Extensivo B, Inglês,75,Online
L0001668,O20240152,2024,2024-03-14,Inglês,P026,Extensivo B,Aula teórica Inglês,50,online
L0001669,O20240152,2024,2024-03-05,Inglês,P026,Extensivo B,Aula teórica Inglês,90,Híbrido
L0001670,O20240152,2024,2024/04/15,Inglês,P026,Extensivo B,Correção de simulado Inglês,90,online
L0001671,O20240152,2024,2024-04-27,Inglês,P026,Extensivo B,Correção de simulado Inglês,90,Online
L0001672,O20240152,2024,2024-05-17,Inglês,P026,Extensivo B,Correção de simulado Inglês,90,Online
L0001673,O20240152,2024,2024-05-10,Inglês,P026,Extensivo B,Resolução de questões Inglês,75,Online
L0001674,O20240152,2024,2024-06-09,Inglês,P026,Extensivo B,Revisão Inglês,,Online
L0001675,O20240152,2024,2024/06/13,Inglês,P026,Extensivo B,Resolução de questões Inglês,90,online
L0001676,O20240152,2024,2024-07-10,Inglês,P026,Extensivo B,Correção de simulado Inglês,50,
L0001677,O20240152,2024,2024-07-01,Inglês,P026,Extensivo B,Aula teórica Inglês,75,Híbrido
L0001678,O20240153,2024,21/02/2024,Filosofia,P029,Extensivo B,Correção de simulado Filosofia,90,
L0001679,O20240153,2024,2024-02-14,Filosofia,P029,Extensivo B, Filosofia,60,
L0001680,O20240153,2024,2024-03-23,Filosofia,P029,Extensivo B,Laboratório Filosofia,90,online
L0001681,O20240153,2024,2024-03-15,Filosofia,P029,Extensivo B,Correção de simulado Filosofia,60,online
L0001682,O20240153,2024,2024-04-08,Filosofia,P029,Extensivo B,Resolução de questões Filosofia,60,Online
L0001683,O20240153,2024,2024-04-01,Filosofia,P029,Extensivo B,Resolução de questões Filosofia,75,Online
L0001684,O20240153,2024,2024-05-12,Filosofia,P029,Extensivo B,Revisão Filosofia,90,Híbrido
L0001685,O20240153,2024,2024-05-06,Filosofia,P029,Extensivo B,Aula teórica Filosofia,50,Online
L0001686,O20240153,2024,2024-06-18,Filosofia,P029,Extensivo B,Correção de simulado Filosofia,60,Híbrido
L0001687,O20240153,2024,2024-06-28,Filosofia,P029,Extensivo B,Correção de simulado Filosofia,75,Online
L0001688,O20240154,2024,2024-02-08,Sociologia,P032,Extensivo B,Correção de simulado Sociologia,120,online
L0001689,O20240154,2024,2024-02-18,Sociologia,P032,Extensivo B,Revisão Sociologia,50,Híbrido
L0001690,O20240154,2024,03-17-2024,Sociologia,P032,Extensivo B,Resolução de questões Sociologia,120,Híbrido
L0001691,O20240154,2024,2024-03-16,Sociologia,P032,Extensivo B,Revisão Sociologia,50,online
L0001692,O20240154,2024,2024-04-08,Sociologia,P032,Extensivo B,Correção de simulado Sociologia,90,Presencial
L0001693,O20240154,2024,2024-04-21,Sociologia,P032,Extensivo B,Aula teórica Sociologia,90,Online
L0001694,O20240154,2024,2024-05-05,Sociologia,P032,Extensivo B,Resolução de questões Sociologia,,Presencial
L0001695,O20240154,2024,2024-05-28,Sociologia,P032,Extensivo B,Laboratório Sociologia,,Híbrido
L0001696,O20240154,2024,2024-06-11,Sociologia,P032,Extensivo B,Revisão Sociologia,90,
L0001697,O20240155,2024,02-16-2024,Matemática,P004,Intensivo ENEM,Laboratório Matemática,120,
L0001698,O20240155,2024,2024-02-26,Matemática,P004,Intensivo ENEM,Revisão Matemática,,Presencial
L0001699,O20240155,2024,2024-03-08,Matemática,P004,Intensivo ENEM,Revisão Matemática,75,
L0001700,O20240155,2024,2024-03-07,Matemática,P004,Intensivo ENEM,Aula teórica Matemática,120,Online
L0001701,O20240155,2024,2024-04-19,Matemática,P004,Intensivo ENEM,Laboratório Matemática,90,online
L0001702,O20240155,2024,2024/04/15,Matemática,P004,Intensivo ENEM,Aula teórica Matemática,60,
L0001703,O20240155,2024,2024-05-04,Matemática,P004,Intensivo ENEM,Resolução de questões Matemática,50,Híbrido
L0001704,O20240155,2024,2024-05-23,Matemática,P004,Intensivo ENEM,Laboratório Matemática,120,Presencial
L0001705,O20240155,2024,2024-06-16,Matemática,P004,Intensivo ENEM,Laboratório Matemática,,
L0001706,O20240155,2024,2024-06-03,Matemática,P004,Intensivo ENEM,Resolução de questões Matemática,,Híbrido
L0001707,O20240155,2024,2024-07-15,Matemática,P004,Intensivo ENEM,Correção de simulado Matemática,75,online
L0001708,O20240156,2024,2024-02-20,Física,P005,Intensivo ENEM, Física,50,Híbrido
L0001709,O20240156,2024,2024-02-13,Física,P005,Intensivo ENEM,Correção de simulado Física,50,Presencial
L0001710,O20240156,2024,2024-03-10,Física,P005,Intensivo ENEM,Aula teórica Física,,online
L0001711,O20240156,2024,2024-03-08,Física,P005,Intensivo ENEM,Aula teórica Física,75,Online
L0001712,O20240156,2024,2024-04-18,Física,P005,Intensivo ENEM,Aula teórica Física,60,
L0001713,O20240156,2024,2024-04-09,Física,P005,Intensivo ENEM,Aula teórica Física,50,Presencial
L0001714,O20240156,2024,2024-05-08,Física,P005,Intensivo ENEM, Física,90,online
L0001715,O20240156,2024,2024-05-11,Física,P005,Intensivo ENEM,Aula teórica Física,90,online
L0001716,O20240156,2024,2024-06-27,Física,P005,Intensivo ENEM, Física,120,online
L0001717,O20240156,2024,2024-06-17,Física,P005,Intensivo ENEM,Revisão Física,60,online
L0001718,O20240156,2024,2024-07-24,Física,P005,Intensivo ENEM,Laboratório Física,120,Híbrido
L0001719,O20240157,2024,2024-02-28,Química,P008,Intensivo ENEM,Aula teórica Química,50,Híbrido
L0001720,O20240157,2024,2024-02-01,Química,P008,Intensivo ENEM, Química,,Híbrido
L0001721,O20240157,2024,2024-03-04,Química,P008,Intensivo ENEM,Aula teórica Química,90,online
L0001722,O20240157,2024,03-15-2024,Química,P008,Intensivo ENEM,Correção de simulado Química,75,Presencial
L0001723,O20240157,2024,2024-04-13,Química,P008,Intensivo ENEM,Aula teórica Química,90,online
L0001724,O20240157,2024,2024-04-01,Química,P008,Intensivo ENEM,Resolução de questões Química,60,Presencial
L0001725,O20240157,2024,2024-05-21,Química,P008,Intensivo ENEM,Laboratório Química,120,Online
L0001726,O20240157,2024,2024-05-14,Química,P008,Intensivo ENEM,Aula teórica Química,90,Online
L0001727,O20240157,2024,2024-06-05,Química,P008,Intensivo ENEM,Laboratório Química,75,
L0001728,O20240157,2024,2024-06-01,Química,P008,Intensivo ENEM,Laboratório Química,120,Presencial
L0001729,O20240157,2024,2024-07-01,Química,P008,Intensivo ENEM,Laboratório Química,60,Online
L0001730,O20240157,2024,2024-07-04,Química,P008,Intensivo ENEM,Revisão Química,75,
L0001731,O20240157,2024,2024-08-09,Química,P008,Intensivo ENEM,Resolução de questões Química,60,online
L0001732,O20240158,2024,2024-02-24,Biologia,P013,Intensivo ENEM,Resolução de questões Biologia,,Híbrido
L0001733,O20240158,2024,2024-02-19,Biologia,P013,Intensivo ENEM,Laboratório Biologia,75,Online
L0001734,O20240158,2024,2024-03-26,Biologia,P013,Intensivo ENEM,Laboratório Biologia,60,Híbrido
L0001735,O20240158,2024,2024-03-12,Biologia,P013,Intensivo ENEM,Correção de simulado Biologia,50,online
L0001736,O20240158,2024,2024-04-11,Biologia,P013,Intensivo ENEM,Aula teórica Biologia,75,Presencial
L0001737,O20240158,2024,2024-04-09,Biologia,P013,Intensivo ENEM, Biologia,90,Presencial
L0001738,O20240158,2024,2024-05-03,Biologia,P013,Intensivo ENEM,Laboratório Biologia,60,Presencial
L0001739,O20240158,2024,2024-05-15,Biologia,P013,Intensivo ENEM,Revisão Biologia,120,Presencial
L0001740,O20240158,2024,2024-06-01,Biologia,P013,Intensivo ENEM,Revisão Biologia,75,online
L0001741,O20240158,2024,2024-06-15,Biologia,P013,Intensivo ENEM,Revisão Biologia,,Híbrido
L0001742,O20240159,2024,2024-02-10,História,P015,Intensivo ENEM,Resolução de questões História,50,
L0001743,O20240159,2024,2024-02-14,História,P015,Intensivo ENEM,Revisão História,75,Presencial
L0001744,O20240159,2024,2024-03-20,História,P015,Intensivo ENEM,Correção de simulado História,50,online
L0001745,O20240159,2024,2024-03-21,História,P015,Intensivo ENEM,Resolução de questões História,50,online
L0001746,O20240159,2024,2024-04-25,História,P015,Intensivo ENEM,Revisão História,90,
L0001747,O20240159,2024,2024-04-14,História,P015,Intensivo ENEM,Correção de simulado História,60,Presencial
L0001748,O20240159,2024,2024-05-25,História,P015,Intensivo ENEM,Aula teórica História,120,Online
L0001749,O20240159,2024,2024-05-02,História,P015,Intensivo ENEM, História,120,
L0001750,O20240160,2024,2024-02-19,Geografia,P017,Intensivo ENEM,Correção de simulado Geografia,60,online
L0001751,O20240160,2024,2024-02-26,Geografia,P017,Intensivo ENEM,Aula teórica Geografia,50,
L0001752,O20240160,2024,2024-03-22,Geografia,P017,Intensivo ENEM,Aula teórica Geografia,50,
