matricula_id,aluno_id,oferta_id,ano,materia_declarada,data_matricula,bolsa_percentual,status_matricula,nota_diagnostico,origem_captacao
M0005260,A00440,O20240139,2024,Portugues,2024-03-05,0,Ativa,52.3,Feira escolar
M0005261,A00440,O20240135,2024,Química,2024-04-05,0,Concluída,56.8,Google
M0005262,A00440,O20240140,2024,Redação,2024/03/06,,Concluída,80.1,Feira escolar
M0005263,A00440,O20240143,2024,Sociologia,2024-01-19,25,concluida,85.5,WhatsApp
M0005264,A00440,O20250202,2025,Biologia,2025-02-03,0,Concluída,59.2,Google
M0005265,A00440,O20250208,2025,Filosofia,2025-02-26,25,Concluída,57.1,Instagram
M0005266,A00440,O20250204,2025,Geografia,2025-02-10,0,Cancelada,77.6,WhatsApp
M0005267,A00440,O20250203,2025,História,2025-04-14,25,Concluída,73.6,
M0005268,A00440,O20250207,2025,Ingles,2025-04-24,30,Concluída,54.5,Instagram
M0005269,A00440,O20250199,2025,Matemática,2025-01-15,10,Concluída,61.9,WhatsApp
M0005270,A00440,O20250205,2025,Português,2025-04-06,30,Concluída,67.1,Google
M0005271,A00440,O20250201,2025,Química,2025-04-17,10,,70.1,
M0005272,A00440,O20250206,2025,Redação,01-08-2025,30,concluida,67.7,
M0005273,A00440,O20250209,2025,SOCIOLOGIA,24/03/2025,30,Concluída,72.1,Indicação
M0005274,A00441,O20220048,2022,Biologia,2022-03-23,0,Cancelada,80.0,WhatsApp
M0005275,A00441,O20220054,2022,Filosofia,2022-01-05,30,Concluída,38.5,Feira escolar
M0005276,A00441,O20220046,2022,Física,2022-01-24,15,Concluída,60.8,Google
M0005277,A00441,O20220050,2022,Geografia,2022-02-28,20,Ativa,43.8,Google
M0005278,A00441,O20220049,2022,História,2022-02-24,0,Concluída,41.7,Feira escolar
M0005279,A00441,O20220053,2022,Inglês,2022-01-10,15,Concluída,52.2,Feira escolar
M0005280,A00441,O20220045,2022,Matemática,2022-01-06,0,Concluída,24.9,Feira escolar
M0005281,A00441,O20220051,2022,Português,2022-03-25,25,Concluída,77.1,Google
M0005282,A00441,O20220047,2022,Química,2022-04-05,25,Ativa,61.9,
M0005283,A00441,O20220052,2022,Redação,09/04/2022,20,Concluída,55.8,Instagram
M0005284,A00441,O20220055,2022,Sociologia,2022-01-28,50,Concluída,47.8,Instagram
M0005285,A00442,O20230125,2023,Biologia,2023-01-03,,Concluída,46.7,Feira escolar
M0005286,A00442,O20230123,2023,FÍSICA,2023-03-05,0,Ativa,61.1,WhatsApp
M0005287,A00442,O20230127,2023,Geografia,2023-02-11,25,Trancada,53.2,
M0005288,A00442,O20230126,2023,História,04-18-2023,30,Concluída,57.1,Google
M0005289,A00442,O20230130,2023,Inglês,2023-01-04,15,Concluída,51.1,Google
M0005290,A00442,O20230122,2023,Matemática,2023-03-23,30,Concluída,62.8,Indicação
M0005291,A00442,O20230128,2023,Português,2023-01-21,0,Concluída,61.1,
M0005292,A00442,O20230124,2023,Química,01-15-2023,10,Concluída,75.7,WhatsApp
M0005293,A00442,O20230129,2023,Redação,2023-01-23,20,Ativa,76.2,Feira escolar
M0005294,A00442,O20230132,2023,Sociologia,2023-03-08,20,,54.7,
M0005295,A00442,O20240136,2024,Biologia,2024-04-27,50,Concluída,61.2,
M0005296,A00442,O20240142,2024,Filosofia,2024-01-15,0,Concluída,49.4,Instagram
M0005297,A00442,O20240134,2024,Física,2024-03-01,25,Concluída,41.1,Google
M0005298,A00442,O20240138,2024,Geografia,2024-04-01,,Concluída,77.2,Indicação
M0005299,A00442,O20240137,2024,História,2024-02-11,30,Concluída,51.0,WhatsApp
M0005300,A00442,O20240141,2024,Inglês,2024-02-03,0,Concluída,63.1,Feira escolar
M0005301,A00442,O20240133,2024,Mat.,2024-04-24,0,,45.7,Indicação
M0005302,A00442,O20240139,2024,Português,2024-04-09,0,Ativa,36.8,Feira escolar
M0005303,A00442,O20240135,2024,Química,2024-02-03,30,Concluída,67.2,Google
M0005304,A00442,O20240140,2024,Redação,2024-04-13,15,Concluída,63.8,Indicação
M0005305,A00442,O20240143,2024,Sociologia,2024-02-14,50,Trancada,72.1,Indicação
M0005306,A00443,O20210026,2021,Biologia,2021-04-02,25,concluida,43.1,WhatsApp
M0005307,A00443,O20210032,2021,Filosofia,2021-02-01,20,Concluída,69.6,WhatsApp
M0005308,A00443,O20210024,2021,Física,2021-03-24,30,Concluída,41.3,WhatsApp
M0005309,A00443,O20210028,2021,Geografia,2021-01-13,20,concluida,48.8,WhatsApp
M0005310,A00443,O20210031,2021,Inglês,2021-02-16,15,Concluída,36.0,Google
M0005311,A00443,O20210023,2021,Mat.,2021-04-02,30,Cancelada,34.2,Instagram
M0005312,A00443,O20210029,2021,Português,2021-02-12,30,Concluída,57.0,WhatsApp
M0005313,A00443,O20210025,2021,Química,2021-03-06,25,Concluída,80.2,Indicação
M0005314,A00443,O20210030,2021,Redação,2021-02-17,10,Concluída,63.4,WhatsApp
M0005315,A00443,O20210033,2021,SOCIOLOGIA,2021-02-27,,Ativa,65.8,
M0005316,A00443,O20220048,2022,Biologia,2022-01-14,0,Cancelada,86.8,Google
M0005317,A00443,O20220054,2022,Filosofia,2022-01-05,10,Concluída,77.6,Feira escolar
M0005318,A00443,O20220049,2022,História,2022-03-17,10,Concluída,71.1,Instagram
M0005319,A00443,O20220053,2022,Inglês,2022-03-25,25,Concluída,49.9,WhatsApp
M0005320,A00443,O20220045,2022,Matemática,2022-04-28,0,Concluída,65.5,Feira escolar
M0005321,A00443,O20220051,2022,Português,2022-03-27,,Concluída,81.2,Instagram
M0005322,A00443,O20220047,2022,Química,15/01/2022,0,Ativa,65.0,Google
M0005323,A00443,O20220052,2022,Redação,27/04/2022,,Concluída,65.8,Google
M0005324,A00444,O20240158,2024,Biologia,2024-03-17,0,Concluída,66.2,
M0005325,A00444,O20240164,2024,Filosofia,2024-04-24,10,Concluída,51.6,
M0005326,A00444,O20240156,2024,Física,2024/04/21,0,Trancada,51.0,
M0005327,A00444,O20240160,2024,Geografia,2024-01-17,20,Concluída,37.1,
M0005328,A00444,O20240159,2024,História,2024-01-08,25,Ativa,79.9,Instagram
M0005329,A00444,O20240163,2024,Inglês,2024-02-22,50,Cancelada,67.2,
M0005330,A00444,O20240155,2024,Mat.,2024-03-19,,Concluída,52.3,Indicação
M0005331,A00444,O20240161,2024,Português,2024-02-27,,Concluída,44.4,WhatsApp
M0005332,A00444,O20240157,2024,Química,2024-01-26,30,Concluída,48.7,Instagram
M0005333,A00444,O20240162,2024,Redação,2024-02-09,10,Concluída,54.8,WhatsApp
M0005334,A00445,O20210015,2021,Biologia,09/03/2021,15,Concluída,64.2,Google
M0005335,A00445,O20210021,2021,Filosofia,2021-01-23,0,Concluída,62.8,Indicação
M0005336,A00445,O20210013,2021,Física,2021-03-02,10,Concluída,43.7,Feira escolar
M0005337,A00445,O20210016,2021,História,2021-02-19,10,Ativa,76.1,Feira escolar
M0005338,A00445,O20210020,2021,Ingles,2021-02-25,,Ativa,45.6,WhatsApp
M0005339,A00445,O20210012,2021,Matematica,2021-04-11,,Ativa,69.5,WhatsApp
M0005340,A00445,O20210018,2021,Português,2021-01-26,20,Concluída,39.1,WhatsApp
M0005341,A00445,O20210014,2021,Química,02-11-2021,10,concluida,41.1,Instagram
M0005342,A00445,O20210019,2021,Redação,2021-02-24,0,Concluída,62.3,
M0005343,A00446,O20240147,2024,Biologia,2024-01-02,0,Concluída,69.6,Instagram
M0005344,A00446,O20240153,2024,Filosofia,2024-03-15,10,Concluída,58.9,WhatsApp
M0005345,A00446,O20240145,2024,Física,2024-02-18,50,Concluída,76.2,
M0005346,A00446,O20240148,2024,História,2024/03/27,0,Ativa,75.4,WhatsApp
M0005347,A00446,O20240152,2024,Inglês,2024-02-15,20,Concluída,76.6,
M0005348,A00446,O20240144,2024,Matemática,2024-02-05,30,Concluída,56.5,
M0005349,A00446,O20240150,2024,Português,2024-01-22,,Concluída,49.6,Google
M0005350,A00446,O20240146,2024,Química,2024/04/26,20,Concluída,37.6,
M0005351,A00446,O20240151,2024,Redação,2024-03-01,50,Concluída,60.6,Indicação
M0005352,A00446,O20240154,2024,Sociologia,2024-04-14,20,Concluída,51.4,Feira escolar
M0005353,A00447,O20250180,2025,Biologia,2025/02/10,15,Concluída,38.3,WhatsApp
M0005354,A00447,O20250186,2025,FILOSOFIA,2025-04-08,20,Concluída,69.9,Feira escolar
M0005355,A00447,O20250178,2025,Física,2025-04-09,0,Concluída,69.0,Indicação
M0005356,A00447,O20250182,2025,Geografia,2025-01-26,,Concluída,57.4,Instagram
M0005357,A00447,O20250181,2025,História,2025-01-01,25,Concluída,42.4,Indicação
M0005358,A00447,O20250177,2025,Matemática,04/04/2025,25,Ativa,49.3,
M0005359,A00447,O20250183,2025,Português,2025-02-19,50,Concluída,57.6,Google
M0005360,A00447,O20250184,2025,Redação,2025-03-06,20,concluida,76.1,WhatsApp
M0005361,A00448,O20250191,2025,Biologia,2025-01-28,30,Concluída,41.1,WhatsApp
M0005362,A00448,O20250197,2025,Filosofia,2025/02/08,10,Concluída,41.4,WhatsApp
M0005363,A00448,O20250189,2025,Física,2025-04-04,50,Concluída,56.6,Google
M0005364,A00448,O20250192,2025,História,2025-01-19,0,Concluída,37.4,WhatsApp
M0005365,A00448,O20250188,2025,Matemática,2025-04-02,50,Ativa,38.5,Feira escolar
M0005366,A00448,O20250194,2025,Português,2025-04-22,0,Concluída,39.9,Google
M0005367,A00448,O20250195,2025,Redação,09/04/2025,0,Ativa,68.9,
M0005368,A00448,O20250198,2025,Sociologia,2025-01-01,0,concluida,37.4,Feira escolar
M0005369,A00449,O20240136,2024,Biologia,02-24-2024,0,Cancelada,34.7,Indicação
M0005370,A00449,O20240142,2024,Filosofia,2024-04-27,50,Concluída,76.6,Feira escolar
M0005371,A00449,O20240134,2024,Física,2024-04-23,20,Concluída,37.1,Google
M0005372,A00449,O20240138,2024,Geografia,2024-02-16,10,Concluída,22.2,Indicação
M0005373,A00449,O20240137,2024,História,2024-02-09,10,Concluída,49.6,Indicação
M0005374,A00449,O20240141,2024,Inglês,2024-01-18,20,concluida,79.3,
M0005375,A00449,O20240133,2024,Matemática,2024-04-23,0,Concluída,91.3,Instagram
M0005376,A00449,O20240139,2024,Português,2024-03-14,0,Cancelada,60.1,
M0005377,A00449,O20240135,2024,Química,2024-03-15,30,Concluída,38.1,Indicação
M0005378,A00449,O20240140,2024,Redação,2024-01-02,0,Concluída,55.5,Instagram
M0005379,A00449,O20240143,2024,SOCIOLOGIA,2024-03-23,10,Concluída,66.8,Indicação
M0005380,A00450,O20250180,2025,Biologia,2025/03/07,20,Concluída,58.0,Google
M0005381,A00450,O20250186,2025,Filosofia,2025-03-19,0,Concluída,63.1,Google
M0005382,A00450,O20250178,2025,Física,2025-02-11,20,concluida,35.8,
M0005383,A00450,O20250181,2025,História,2025-04-16,15,Concluída,69.0,Google
M0005384,A00450,O20250185,2025,Inglês,2025-01-18,15,Trancada,60.7,Google
M0005385,A00450,O20250177,2025,Matemática,02-25-2025,10,Concluída,59.9,Google
M0005386,A00450,O20250183,2025,Portugues,2025-04-25,30,concluida,26.3,Instagram
M0005387,A00450,O20250179,2025,Química,2025-04-19,10,Ativa,59.5,Google
M0005388,A00450,O20250184,2025,Redação,2025-03-23,0,Concluída,51.1,WhatsApp
M0005389,A00451,O20240136,2024,Biologia,2024-02-03,,Ativa,81.7,WhatsApp
M0005390,A00451,O20240142,2024,Filosofia,2024-04-01,30,Concluída,65.8,Indicação
M0005391,A00451,O20240134,2024,Física,2024-02-12,20,Cancelada,81.1,Instagram
M0005392,A00451,O20240138,2024,Geografia,2024-04-10,50,Concluída,60.4,WhatsApp
M0005393,A00451,O20240137,2024,História,2024-03-11,25,Ativa,62.0,Indicação
M0005394,A00451,O20240141,2024,Inglês,2024-02-13,0,Concluída,77.6,Indicação
M0005395,A00451,O20240133,2024,MATEMÁTICA,2024-04-21,10,Concluída,61.4,Google
M0005396,A00451,O20240139,2024,Português,2024-04-01,50,Ativa,68.8,Feira escolar
M0005397,A00451,O20240135,2024,Química,2024-03-17,25,Concluída,63.0,
M0005398,A00451,O20240140,2024,Redação,2024-01-10,20,Cancelada,70.6,Google
M0005399,A00451,O20240143,2024,Sociologia,2024-04-16,0,Concluída,40.4,
M0005400,A00452,O20230103,2023,Biologia,2023-01-19,20,Ativa,28.1,Google
M0005401,A00452,O20230109,2023,Filosofia,2023-01-04,10,Concluída,68.8,Google
M0005402,A00452,O20230101,2023,Física,2023-04-28,20,Ativa,75.0,Instagram
M0005403,A00452,O20230105,2023,Geografia,2023-04-03,,Concluída,56.3,Indicação
M0005404,A00452,O20230104,2023,História,2023-01-28,50,Ativa,69.7,Google
M0005405,A00452,O20230108,2023,Inglês,2023-02-02,30,Concluída,52.9,Instagram
M0005406,A00452,O20230100,2023,Matemática,2023-01-10,0,,51.4,Instagram
M0005407,A00452,O20230106,2023,Português,2023-03-08,10,Cancelada,53.7,
M0005408,A00452,O20230102,2023,Química,2023-04-13,50,Concluída,54.7,WhatsApp
M0005409,A00452,O20230107,2023,Redação,2023-01-08,0,Concluída,50.7,WhatsApp
M0005410,A00452,O20230110,2023,SOCIOLOGIA,2023-04-12,0,Concluída,41.5,Indicação
M0005411,A00453,O20230109,2023,Filosofia,03-16-2023,20,Concluída,31.7,Feira escolar
M0005412,A00453,O20230105,2023,Geografia,2023-04-06,20,Concluída,42.1,Google
M0005413,A00453,O20230104,2023,História,2023-03-08,30,Ativa,51.0,Google
M0005414,A00453,O20230108,2023,Ingles,2023-03-12,0,Concluída,51.1,
M0005415,A00453,O20230100,2023,Matemática,2023-03-28,,Concluída,55.8,Google
M0005416,A00453,O20230106,2023,Português,2023-02-10,25,Cancelada,64.0,Google
M0005417,A00453,O20230102,2023,Química,2023-03-26,30,Ativa,58.4,
M0005418,A00453,O20230107,2023,Redação,2023-02-13,30,Concluída,55.1,WhatsApp
M0005419,A00453,O20230110,2023,Sociologia,2023-03-17,20,Concluída,54.0,Instagram
M0005420,A00453,O20240169,2024,Biologia,2024-03-14,30,Ativa,46.2,Indicação
M0005421,A00453,O20240175,2024,FILOSOFIA,2024-04-21,,concluida,55.2,Instagram
M0005422,A00453,O20240167,2024,Física,2024-02-28,30,Concluída,51.5,
M0005423,A00453,O20240170,2024,História,2024-02-17,25,Ativa,51.6,Google
M0005424,A00453,O20240166,2024,Matemática,2024/02/10,15,Concluída,68.1,Feira escolar
M0005425,A00453,O20240172,2024,Português,2024-03-17,,Ativa,55.5,Feira escolar
M0005426,A00453,O20240168,2024,Química,2024-01-17,,concluida,72.2,Google
M0005427,A00453,O20240173,2024,Redação,2024-01-15,0,Concluída,61.1,Feira escolar
M0005428,A00453,O20240176,2024,Sociologia,2024-02-12,,Concluída,62.0,
M0005429,A00454,O20230120,2023,Filosofia,2023-01-05,0,Concluída,47.2,Feira escolar
M0005430,A00454,O20230115,2023,História,2023-02-28,0,concluida,77.9,Google
M0005431,A00454,O20230119,2023,Inglês,2023-04-22,0,Cancelada,63.1,Feira escolar
M0005432,A00454,O20230111,2023,Matemática,2023-01-08,10,Concluída,61.0,Google
M0005433,A00454,O20230117,2023,Português,2023-03-13,0,Concluída,62.9,Google
M0005434,A00454,O20230113,2023,Química,2023-02-04,0,Ativa,50.9,Feira escolar
M0005435,A00454,O20230118,2023,Redação,2023-03-05,30,Concluída,72.8,Google
M0005436,A00454,O20230121,2023,SOCIOLOGIA,2023-04-10,0,Concluída,78.9,Instagram
M0005437,A00455,O20250191,2025,Biologia,01/01/2025,25,Concluída,65.7,Instagram
M0005438,A00455,O20250197,2025,Filosofia,2025-03-01,30,Concluída,53.2,WhatsApp
M0005439,A00455,O20250189,2025,Física,2025-02-12,,Concluída,54.9,WhatsApp
M0005440,A00455,O20250193,2025,Geografia,2025-03-20,25,Concluída,54.4,Google
M0005441,A00455,O20250192,2025,História,2025-03-26,,Concluída,53.1,Instagram
M0005442,A00455,O20250196,2025,Inglês,2025-04-17,0,Concluída,47.2,Feira escolar
M0005443,A00455,O20250188,2025,Matemática,2025-04-11,0,Concluída,67.3,Feira escolar
M0005444,A00455,O20250194,2025,Português,2025-02-13,0,Concluída,39.4,Google
M0005445,A00455,O20250195,2025,Redação,2025-03-05,20,Ativa,51.5,Feira escolar
M0005446,A00455,O20250198,2025,Sociologia,2025-03-02,0,Concluída,39.3,WhatsApp
M0005447,A00456,O20240158,2024,Biologia,2024-03-23,0,Ativa,59.4,Google
M0005448,A00456,O20240164,2024,Filosofia,2024-01-09,0,Concluída,59.3,Instagram
M0005449,A00456,O20240156,2024,FÍSICA,2024-02-10,10,Concluída,47.0,
M0005450,A00456,O20240159,2024,História,2024-03-22,20,Concluída,63.8,Indicação
M0005451,A00456,O20240163,2024,Inglês,2024-03-21,15,Concluída,52.0,
M0005452,A00456,O20240155,2024,Matemática,2024-03-17,20,Cancelada,65.3,Instagram
M0005453,A00456,O20240161,2024,Português,2024-04-18,0,Concluída,44.7,WhatsApp
M0005454,A00456,O20240157,2024,Química,2024-01-07,30,Concluída,61.1,Instagram
M0005455,A00456,O20240162,2024,Redação,2024-04-18,50,Concluída,51.5,
M0005456,A00456,O20240165,2024,Sociologia,2024-03-16,10,Concluída,43.2,Google
M0005457,A00457,O20230103,2023,Biologia,2023-02-27,0,Concluída,78.0,
M0005458,A00457,O20230109,2023,Filosofia,2023-01-15,0,Concluída,76.0,
M0005459,A00457,O20230101,2023,Fisica,2023-02-25,10,Concluída,47.4,
M0005460,A00457,O20230104,2023,História,2023-02-20,10,Ativa,50.1,Google
M0005461,A00457,O20230108,2023,Inglês,2023-04-13,0,Ativa,47.4,Indicação
M0005462,A00457,O20230100,2023,Matemática,2023-01-22,25,Concluída,67.4,Instagram
M0005463,A00457,O20230106,2023,Português,07/02/2023,50,Concluída,67.2,Feira escolar
M0005464,A00457,O20230102,2023,Química,2023-04-12,15,Concluída,74.1,
M0005465,A00457,O20230107,2023,Redação,2023-02-04,0,Concluída,64.0,Indicação
M0005466,A00457,O20230110,2023,Sociologia,2023-03-25,0,Ativa,73.3,WhatsApp
M0005467,A00458,O20210037,2021,Biologia,2021-02-24,50,Ativa,49.7,WhatsApp
M0005468,A00458,O20210035,2021,Física,2021-04-04,15,Concluída,67.1,Instagram
M0005469,A00458,O20210038,2021,História,2021-02-25,0,Concluída,72.5,
M0005470,A00458,O20210042,2021,Inglês,2021-02-27,20,Trancada,59.6,
M0005471,A00458,O20210034,2021,Matemática,2021-02-13,20,Concluída,60.2,Feira escolar
M0005472,A00458,O20210040,2021,Português,2021-04-27,20,Concluída,61.9,WhatsApp
M0005473,A00458,O20210036,2021,Química,2021-02-17,15,Concluída,74.2,Google
M0005474,A00458,O20210041,2021,Redação,2021-03-23,15,Ativa,40.8,Instagram
M0005475,A00458,O20210044,2021,Sociologia,2021-02-26,15,Concluída,63.0,WhatsApp
M0005476,A00459,O20240147,2024,BIOLOGIA,2024-02-09,25,Concluída,62.7,
M0005477,A00459,O20240153,2024,Filosofia,2024-04-07,0,,75.9,Instagram
M0005478,A00459,O20240145,2024,Física,2024-04-14,0,Ativa,66.7,Feira escolar
M0005479,A00459,O20240148,2024,História,2024/03/01,0,Concluída,45.4,
M0005480,A00459,O20240152,2024,Inglês,2024-03-18,10,Ativa,28.3,Indicação
M0005481,A00459,O20240144,2024,Matemática,2024-01-09,0,Ativa,50.0,Google
M0005482,A00459,O20240150,2024,Português,2024-04-01,50,Ativa,45.9,WhatsApp
M0005483,A00459,O20240146,2024,Química,2024-04-16,20,Concluída,57.0,Instagram
M0005484,A00459,O20240151,2024,REDAÇÃO,2024-01-12,20,Concluída,40.0,Google
M0005485,A00459,O20240154,2024,Sociologia,2024-03-16,0,Ativa,93.9,Instagram
M0005486,A00459,O20250180,2025,Biologia,2025-01-07,15,Concluída,94.2,Feira escolar
M0005487,A00459,O20250181,2025,História,2025-04-18,25,Concluída,69.4,Indicação
M0005488,A00459,O20250185,2025,Inglês,2025-02-26,0,Concluída,62.1,Indicação
M0005489,A00459,O20250177,2025,Matemática,02-18-2025,50,Concluída,61.6,Instagram
M0005490,A00459,O20250183,2025,Português,2025-01-16,,Concluída,64.7,Instagram
M0005491,A00459,O20250184,2025,Redação,2025-04-21,25,Concluída,48.6,Indicação
M0005492,A00459,O20250187,2025,Sociologia,2025-03-26,25,Concluída,55.9,Feira escolar
M0005493,A00460,O20240175,2024,Filosofia,2024-03-01,0,Ativa,47.8,
M0005494,A00460,O20240167,2024,Física,2024-01-13,0,Concluída,63.7,
M0005495,A00460,O20240171,2024,Geografia,2024-02-09,0,Concluída,61.4,WhatsApp
M0005496,A00460,O20240174,2024,Inglês,2024/03/19,,Concluída,37.0,
M0005497,A00460,O20240166,2024,Matemática,2024-03-02,0,Concluída,73.6,Indicação
M0005498,A00460,O20240172,2024,Português,2024-04-05,25,Ativa,49.1,Google
M0005499,A00460,O20240173,2024,Redação,22/03/2024,0,Concluída,31.8,Feira escolar
M0005500,A00461,O20240136,2024,Biologia,2024-01-12,15,Ativa,31.6,Indicação
M0005501,A00461,O20240142,2024,Filosofia,2024-03-13,20,Concluída,51.7,
M0005502,A00461,O20240134,2024,Física,2024-03-08,0,Concluída,47.3,Google
M0005503,A00461,O20240138,2024,Geografia,2024-04-24,20,Ativa,26.4,WhatsApp
M0005504,A00461,O20240137,2024,História,2024-03-16,0,concluida,64.5,WhatsApp
M0005505,A00461,O20240141,2024,Inglês,2024/01/12,0,Concluída,60.9,
M0005506,A00461,O20240133,2024,Matemática,2024-03-24,15,Concluída,78.9,Feira escolar
M0005507,A00461,O20240139,2024,Português,2024-04-17,20,,45.2,WhatsApp
M0005508,A00461,O20240135,2024,Química,2024-03-13,10,Ativa,51.6,WhatsApp
M0005509,A00461,O20240140,2024,Redação,2024-02-23,10,Cancelada,74.1,Google
M0005510,A00461,O20240143,2024,Sociologia,2024-02-26,25,Ativa,50.7,
M0005511,A00462,O20230092,2023,Biologia,2023-02-02,0,Ativa,63.0,WhatsApp
M0005512,A00462,O20230098,2023,Filosofia,2023-02-19,0,Trancada,67.2,Feira escolar
M0005513,A00462,O20230090,2023,Física,04-06-2023,50,Concluída,47.1,Instagram
M0005514,A00462,O20230089,2023,Matemática,2023-04-15,25,Ativa,52.7,Instagram
M0005515,A00462,O20230095,2023,Português,2023-02-23,50,Concluída,48.6,Google
M0005516,A00462,O20230091,2023,Quimica,2023-04-15,0,Concluída,66.0,Indicação
M0005517,A00462,O20230096,2023,Redação,2023-01-04,0,concluida,55.5,Instagram
M0005518,A00462,O20230099,2023,Sociologia,2023-04-21,20,Trancada,42.6,Instagram
M0005519,A00463,O20250180,2025,Biologia,2025-02-03,25,Concluída,56.6,Indicação
M0005520,A00463,O20250186,2025,Filosofia,2025-03-21,30,Concluída,61.4,Indicação
M0005521,A00463,O20250178,2025,Física,2025-02-25,0,Concluída,42.9,Instagram
M0005522,A00463,O20250181,2025,História,2025-03-04,0,Concluída,24.9,Feira escolar
M0005523,A00463,O20250177,2025,Matemática,2025-04-28,15,Concluída,50.5,Indicação
