presenca_id,aula_id,aluno_id,status_presenca,atraso_min,justificativa
PA000037669,L0001406,A00553,Atrasado,10,
PA000037670,L0001406,A00576,Presente,30,
PA000037671,L0001406,A00617,Presente,0,
PA000037672,L0001406,A00772,Presente,0,
PA000037673,L0001407,A00028,Presente,,
PA000037674,L0001407,A00080,Presente,0,
PA000037675,L0001407,A00097,Atrasado,15,
PA000037676,L0001407,A00154,Ausente,,Conflito de horário
PA000037677,L0001407,A00188,Presente,10,
PA000037678,L0001407,A00222,Presente,0,
PA000037679,L0001407,A00324,Presente,0,
PA000037680,L0001407,A00442,Presente,0,
PA000037681,L0001407,A00509,Presente,0,
PA000037682,L0001407,A00518,Presente,10,
PA000037683,L0001407,A00531,Presente,0,
PA000037684,L0001407,A00553,Presente,0,
PA000037685,L0001407,A00576,Presente,15,
PA000037686,L0001407,A00769,Presente,5,
PA000037687,L0001408,A00022,Presente,20,
PA000037688,L0001408,A00023,Ausente,,Problema de transporte
PA000037689,L0001408,A00028,Presente,0,
PA000037690,L0001408,A00080,Presente,0,
PA000037691,L0001408,A00097,Presente,10,
PA000037692,L0001408,A00121,Presente,15,
PA000037693,L0001408,A00154,Presente,10,
PA000037694,L0001408,A00188,Ausente,,Problema de transporte
PA000037695,L0001408,A00222,Presente,15,
PA000037696,L0001408,A00304,Presente,0,
PA000037697,L0001408,A00415,Presente,10,
PA000037698,L0001408,A00442,Presente,0,
PA000037699,L0001408,A00509,Presente,5,
PA000037700,L0001408,A00553,Presente,10,
PA000037701,L0001408,A00617,Presente,0,
PA000037702,L0001408,A00772,Presente,0,
PA000037703,L0001409,A00028,Presente,0,
PA000037704,L0001409,A00080,Presente,,
PA000037705,L0001409,A00154,Presente,0,
PA000037706,L0001409,A00188,Presente,30,
PA000037707,L0001409,A00222,Presente,0,
PA000037708,L0001409,A00304,Presente,5,
PA000037709,L0001409,A00324,Presente,30,
PA000037710,L0001409,A00415,Presente,0,
PA000037711,L0001409,A00442,Presente,0,
PA000037712,L0001409,A00492,Presente,15,
PA000037713,L0001409,A00509,Presente,0,
PA000037714,L0001409,A00518,Atrasado,,
PA000037715,L0001409,A00553,Justificado,,Problema de transporte
PA000037716,L0001409,A00576,Presente,0,
PA000037717,L0001409,A00617,Presente,10,
PA000037718,L0001409,A00769,Presente,20,
PA000037719,L0001409,A00772,Justificado,,Problema de transporte
PA000037720,L0001410,A00022,Presente,10,
PA000037721,L0001410,A00023,Justificado,,Problema de transporte
PA000037722,L0001410,A00028,,,
PA000037723,L0001410,A00080,Presente,30,
PA000037724,L0001410,A00121,Presente,15,
PA000037725,L0001410,A00188,Presente,0,
PA000037726,L0001410,A00222,Ausente,,Motivo familiar
PA000037727,L0001410,A00415,Presente,,
PA000037728,L0001410,A00442,Ausente,,Conflito de horário
PA000037729,L0001410,A00509,Presente,0,
PA000037730,L0001410,A00518,Presente,15,
PA000037731,L0001410,A00531,Presente,,
PA000037732,L0001410,A00576,Presente,,
PA000037733,L0001410,A00617,Presente,15,
PA000037734,L0001410,A00769,Presente,30,
PA000037735,L0001410,A00772,Presente,,
PA000037736,L0001411,A00014,Justificado,,Problema de transporte
PA000037737,L0001411,A00022,Presente,,
PA000037738,L0001411,A00023,Ausente,,Problema de transporte
PA000037739,L0001411,A00080,Presente,15,
PA000037740,L0001411,A00121,Ausente,,Motivo familiar
PA000037741,L0001411,A00154,Presente,0,
PA000037742,L0001411,A00222,Presente,30,
PA000037743,L0001411,A00250,Ausente,,
PA000037744,L0001411,A00304,Presente,5,
PA000037745,L0001411,A00324,Ausente,,Problema de transporte
PA000037746,L0001411,A00408,Presente,30,
PA000037747,L0001411,A00500,Presente,0,
PA000037748,L0001411,A00509,Presente,5,
PA000037749,L0001411,A00518,Atrasado,5,
PA000037750,L0001411,A00531,Presente,15,
PA000037751,L0001411,A00543,Presente,30,
PA000037752,L0001411,A00553,Atrasado,20,
PA000037753,L0001411,A00576,Presente,20,
PA000037754,L0001411,A00617,Presente,15,
PA000037755,L0001411,A00762,Presente,15,
PA000037756,L0001411,A00772,Justificado,,Atestado
PA000037757,L0001412,A00014,Presente,0,
PA000037758,L0001412,A00028,Ausente,,Atestado
PA000037759,L0001412,A00080,Presente,0,
PA000037760,L0001412,A00097,Presente,,
PA000037761,L0001412,A00121,Presente,10,
PA000037762,L0001412,A00154,Presente,10,
PA000037763,L0001412,A00188,Presente,0,
PA000037764,L0001412,A00222,Presente,0,
PA000037765,L0001412,A00250,Ausente,,
PA000037766,L0001412,A00304,Presente,20,
PA000037767,L0001412,A00324,Ausente,,Motivo familiar
PA000037768,L0001412,A00408,Presente,0,
PA000037769,L0001412,A00492,Ausente,,Motivo familiar
PA000037770,L0001412,A00500,Ausente,,
PA000037771,L0001412,A00518,Ausente,,Atestado
PA000037772,L0001412,A00531,Presente,0,
PA000037773,L0001412,A00544,Presente,15,
PA000037774,L0001412,A00557,Presente,0,
PA000037775,L0001412,A00576,Presente,10,
PA000037776,L0001412,A00617,Ausente,,Atestado
PA000037777,L0001412,A00675,Presente,20,
PA000037778,L0001412,A00762,Presente,15,
PA000037779,L0001412,A00795,Ausente,,Atestado
PA000037780,L0001413,A00014,Ausente,,Motivo familiar
PA000037781,L0001413,A00022,Ausente,,Problema de transporte
PA000037782,L0001413,A00023,Presente,0,
PA000037783,L0001413,A00028,Presente,0,
PA000037784,L0001413,A00097,Presente,20,
PA000037785,L0001413,A00121,Presente,20,
PA000037786,L0001413,A00154,Presente,5,
PA000037787,L0001413,A00222,Ausente,,Problema de transporte
PA000037788,L0001413,A00250,Presente,30,
PA000037789,L0001413,A00304,Presente,10,
PA000037790,L0001413,A00324,Presente,,
PA000037791,L0001413,A00400,Presente,15,
PA000037792,L0001413,A00408,Presente,20,
PA000037793,L0001413,A00415,Justificado,,Conflito de horário
PA000037794,L0001413,A00442,Presente,5,
PA000037795,L0001413,A00492,Presente,30,
PA000037796,L0001413,A00500,Presente,,
PA000037797,L0001413,A00509,Presente,20,
PA000037798,L0001413,A00531,Presente,0,
PA000037799,L0001413,A00543,Ausente,,Conflito de horário
PA000037800,L0001413,A00544,Presente,15,
PA000037801,L0001413,A00553,Atrasado,30,
PA000037802,L0001413,A00557,Presente,10,
PA000037803,L0001413,A00576,Presente,10,
PA000037804,L0001413,A00762,Presente,,
PA000037805,L0001413,A00772,Ausente,,Conflito de horário
PA000037806,L0001413,A00795,Presente,20,
PA000037807,L0001414,A00022,Presente,20,
PA000037808,L0001414,A00023,Presente,30,
PA000037809,L0001414,A00028,Presente,5,
PA000037810,L0001414,A00080,Presente,0,
PA000037811,L0001414,A00121,Ausente,,Conflito de horário
PA000037812,L0001414,A00188,Ausente,,Motivo familiar
PA000037813,L0001414,A00222,Presente,,
PA000037814,L0001414,A00250,Presente,,
PA000037815,L0001414,A00304,Presente,15,
PA000037816,L0001414,A00324,Presente,0,
PA000037817,L0001414,A00415,Presente,10,
PA000037818,L0001414,A00442,Presente,0,
PA000037819,L0001414,A00492,Presente,0,
PA000037820,L0001414,A00500,Presente,,
PA000037821,L0001414,A00509,Presente,10,
PA000037822,L0001414,A00531,Presente,20,
PA000037823,L0001414,A00543,Presente,0,
PA000037824,L0001414,A00544,Presente,0,
PA000037825,L0001414,A00553,Presente,,
PA000037826,L0001414,A00557,Justificado,,Motivo familiar
PA000037827,L0001414,A00576,Ausente,,Problema de transporte
PA000037828,L0001414,A00675,Presente,5,
PA000037829,L0001414,A00737,Presente,0,
PA000037830,L0001414,A00769,Presente,20,
PA000037831,L0001414,A00772,Atrasado,5,
PA000037832,L0001414,A00795,Presente,0,
PA000037833,L0001415,A00080,Presente,0,
PA000037834,L0001415,A00097,,,
PA000037835,L0001415,A00154,Presente,5,
PA000037836,L0001415,A00222,Atrasado,15,
PA000037837,L0001415,A00304,Justificado,,
PA000037838,L0001415,A00324,Presente,30,
PA000037839,L0001415,A00400,Presente,15,
PA000037840,L0001415,A00408,Presente,10,
PA000037841,L0001415,A00415,Presente,0,
PA000037842,L0001415,A00442,Presente,10,
PA000037843,L0001415,A00492,Ausente,,Atestado
PA000037844,L0001415,A00500,Presente,0,
PA000037845,L0001415,A00543,Presente,0,
PA000037846,L0001415,A00544,Presente,5,
PA000037847,L0001415,A00553,Presente,15,
PA000037848,L0001415,A00557,Presente,0,
PA000037849,L0001415,A00675,Ausente,,Atestado
PA000037850,L0001415,A00737,Atrasado,30,
PA000037851,L0001415,A00762,Presente,10,
PA000037852,L0001415,A00769,Presente,30,
PA000037853,L0001415,A00795,Atrasado,0,
PA000037854,L0001416,A00014,Presente,15,
PA000037855,L0001416,A00023,Presente,10,
PA000037856,L0001416,A00080,Presente,20,
PA000037857,L0001416,A00097,Presente,10,
PA000037858,L0001416,A00121,Presente,10,
PA000037859,L0001416,A00154,Presente,0,
PA000037860,L0001416,A00188,Presente,15,
PA000037861,L0001416,A00222,Presente,10,
PA000037862,L0001416,A00250,Presente,0,
PA000037863,L0001416,A00304,Presente,5,
PA000037864,L0001416,A00324,Presente,15,
PA000037865,L0001416,A00400,Presente,15,
PA000037866,L0001416,A00408,Presente,20,
PA000037867,L0001416,A00442,Presente,0,
PA000037868,L0001416,A00509,Presente,10,
PA000037869,L0001416,A00543,Presente,0,
PA000037870,L0001416,A00557,Presente,0,
PA000037871,L0001416,A00576,Justificado,,Problema de transporte
PA000037872,L0001416,A00617,Presente,20,
PA000037873,L0001416,A00675,Atrasado,0,
PA000037874,L0001416,A00737,Presente,10,
PA000037875,L0001416,A00762,Presente,0,
PA000037876,L0001416,A00769,Presente,,
PA000037877,L0001416,A00772,Presente,30,
PA000037878,L0001417,A00014,Presente,5,
PA000037879,L0001417,A00023,Presente,20,
PA000037880,L0001417,A00028,Presente,5,
PA000037881,L0001417,A00080,Presente,0,
PA000037882,L0001417,A00097,Presente,,
PA000037883,L0001417,A00154,Ausente,,
PA000037884,L0001417,A00188,Ausente,,Atestado
PA000037885,L0001417,A00222,Presente,30,
PA000037886,L0001417,A00250,Presente,0,
PA000037887,L0001417,A00408,Presente,20,
PA000037888,L0001417,A00415,Ausente,,Atestado
PA000037889,L0001417,A00442,Presente,20,
PA000037890,L0001417,A00500,Ausente,,
PA000037891,L0001417,A00509,Presente,0,
PA000037892,L0001417,A00544,Presente,0,
PA000037893,L0001417,A00557,Presente,0,
PA000037894,L0001417,A00576,Justificado,,Motivo familiar
PA000037895,L0001417,A00617,Presente,15,
PA000037896,L0001417,A00675,Presente,5,
PA000037897,L0001417,A00737,Presente,20,
PA000037898,L0001417,A00772,Presente,0,
PA000037899,L0001417,A00795,Presente,10,
PA000037900,L0001418,A00022,Presente,,
PA000037901,L0001418,A00023,Presente,0,
PA000037902,L0001418,A00028,Presente,0,
PA000037903,L0001418,A00080,Presente,30,
PA000037904,L0001418,A00097,Presente,20,
PA000037905,L0001418,A00154,Atrasado,30,
PA000037906,L0001418,A00188,Presente,30,
PA000037907,L0001418,A00222,Presente,5,
PA000037908,L0001418,A00250,Ausente,,Conflito de horário
PA000037909,L0001418,A00304,Presente,0,
PA000037910,L0001418,A00324,Presente,0,
PA000037911,L0001418,A00400,Justificado,,
PA000037912,L0001418,A00408,Presente,0,
PA000037913,L0001418,A00415,Presente,15,
PA000037914,L0001418,A00442,Presente,15,
PA000037915,L0001418,A00492,Presente,15,
PA000037916,L0001418,A00500,Presente,0,
PA000037917,L0001418,A00518,Ausente,,
PA000037918,L0001418,A00543,Atrasado,30,
PA000037919,L0001418,A00544,Presente,30,
PA000037920,L0001418,A00553,Presente,,
PA000037921,L0001418,A00557,Presente,0,
PA000037922,L0001418,A00576,,,
PA000037923,L0001418,A00617,Ausente,,Motivo familiar
PA000037924,L0001418,A00737,Ausente,,Atestado
PA000037925,L0001418,A00762,Presente,0,
PA000037926,L0001418,A00769,Ausente,,Conflito de horário
PA000037927,L0001418,A00772,Presente,,
PA000037928,L0001418,A00795,Presente,0,
PA000037929,L0001419,A00014,Presente,15,
PA000037930,L0001419,A00023,Presente,30,
PA000037931,L0001419,A00028,Presente,15,
PA000037932,L0001419,A00121,Ausente,,
PA000037933,L0001419,A00188,Presente,5,
PA000037934,L0001419,A00222,Justificado,,Conflito de horário
PA000037935,L0001419,A00250,Presente,0,
PA000037936,L0001419,A00304,Presente,5,
PA000037937,L0001419,A00324,Presente,0,
PA000037938,L0001419,A00400,Presente,,
PA000037939,L0001419,A00408,Presente,,
PA000037940,L0001419,A00500,Presente,0,
PA000037941,L0001419,A00518,Presente,0,
PA000037942,L0001419,A00543,Presente,0,
PA000037943,L0001419,A00544,Presente,10,
PA000037944,L0001419,A00553,Presente,20,
PA000037945,L0001419,A00576,Justificado,,Conflito de horário
PA000037946,L0001419,A00617,Presente,20,
PA000037947,L0001419,A00675,Presente,20,
PA000037948,L0001419,A00737,Ausente,,Conflito de horário
PA000037949,L0001419,A00769,Atrasado,0,
PA000037950,L0001419,A00772,Presente,,
PA000037951,L0001419,A00795,Presente,0,
PA000037952,L0001420,A00022,Presente,5,
PA000037953,L0001420,A00023,Presente,15,
PA000037954,L0001420,A00028,Justificado,,
PA000037955,L0001420,A00097,Presente,0,
PA000037956,L0001420,A00121,Presente,0,
PA000037957,L0001420,A00154,Presente,10,
PA000037958,L0001420,A00188,Presente,20,
PA000037959,L0001420,A00250,Presente,15,
PA000037960,L0001420,A00400,Presente,0,
PA000037961,L0001420,A00408,Presente,20,
PA000037962,L0001420,A00415,Ausente,,Motivo familiar
PA000037963,L0001420,A00442,Presente,0,
PA000037964,L0001420,A00492,Presente,10,
PA000037965,L0001420,A00500,Justificado,,
PA000037966,L0001420,A00509,Presente,0,
PA000037967,L0001420,A00518,Ausente,,Conflito de horário
PA000037968,L0001420,A00531,Presente,20,
PA000037969,L0001420,A00544,Presente,0,
PA000037970,L0001420,A00553,Presente,,
PA000037971,L0001420,A00557,Presente,20,
PA000037972,L0001420,A00576,Ausente,,Atestado
PA000037973,L0001420,A00617,Atrasado,0,
PA000037974,L0001420,A00675,Presente,30,
PA000037975,L0001420,A00762,Presente,0,
PA000037976,L0001420,A00772,Presente,0,
PA000037977,L0001420,A00795,Atrasado,30,
PA000037978,L0001421,A00014,Presente,20,
PA000037979,L0001421,A00022,Atrasado,20,
PA000037980,L0001421,A00023,presente,20,
PA000037981,L0001421,A00028,Presente,0,
PA000037982,L0001421,A00080,Presente,20,
PA000037983,L0001421,A00121,Presente,5,
PA000037984,L0001421,A00154,Presente,20,
PA000037985,L0001421,A00222,Presente,10,
PA000037986,L0001421,A00250,Presente,0,
PA000037987,L0001421,A00304,Presente,0,
PA000037988,L0001421,A00324,Presente,0,
PA000037989,L0001421,A00408,Presente,30,
PA000037990,L0001421,A00415,Presente,0,
PA000037991,L0001421,A00442,Justificado,,Problema de transporte
PA000037992,L0001421,A00492,Presente,5,
PA000037993,L0001421,A00500,Presente,10,
PA000037994,L0001421,A00509,Presente,5,
PA000037995,L0001421,A00531,Presente,0,
PA000037996,L0001421,A00544,Presente,10,
PA000037997,L0001421,A00553,Ausente,,Conflito de horário
PA000037998,L0001421,A00576,Presente,,
PA000037999,L0001421,A00617,Presente,5,
PA000038000,L0001421,A00737,Presente,0,
PA000038001,L0001421,A00762,Presente,30,
PA000038002,L0001421,A00769,Presente,30,
PA000038003,L0001421,A00772,Presente,30,
PA000038004,L0001421,A00795,Ausente,,Problema de transporte
PA000038005,L0001422,A00080,Presente,30,
PA000038006,L0001422,A00121,Presente,,
PA000038007,L0001422,A00154,Presente,,
PA000038008,L0001422,A00188,Presente,30,
PA000038009,L0001422,A00250,Presente,10,
PA000038010,L0001422,A00324,Presente,0,
PA000038011,L0001422,A00400,Presente,5,
PA000038012,L0001422,A00408,Presente,0,
PA000038013,L0001422,A00415,Presente,,
PA000038014,L0001422,A00442,Presente,5,
PA000038015,L0001422,A00492,Presente,0,
PA000038016,L0001422,A00500,Presente,20,
PA000038017,L0001422,A00509,Presente,10,
PA000038018,L0001422,A00518,Presente,30,
PA000038019,L0001422,A00531,Presente,15,
PA000038020,L0001422,A00543,Presente,20,
PA000038021,L0001422,A00544,Presente,15,
PA000038022,L0001422,A00553,Presente,0,
PA000038023,L0001422,A00557,Presente,20,
PA000038024,L0001422,A00576,Presente,0,
PA000038025,L0001422,A00617,Ausente,,Problema de transporte
PA000038026,L0001422,A00737,Presente,0,
PA000038027,L0001422,A00769,Atrasado,20,
PA000038028,L0001422,A00772,Ausente,,
PA000038029,L0001422,A00795,Ausente,,Atestado
PA000038030,L0001423,A00022,Ausente,,Problema de transporte
PA000038031,L0001423,A00080,presente,15,
PA000038032,L0001423,A00097,Presente,0,
PA000038033,L0001423,A00188,Presente,10,
PA000038034,L0001423,A00250,Ausente,,Atestado
PA000038035,L0001423,A00304,Presente,20,
PA000038036,L0001423,A00324,Presente,15,
PA000038037,L0001423,A00400,Presente,0,
PA000038038,L0001423,A00408,Presente,10,
PA000038039,L0001423,A00415,Presente,15,
PA000038040,L0001423,A00500,Presente,5,
PA000038041,L0001423,A00509,Presente,0,
PA000038042,L0001423,A00518,Atrasado,,
PA000038043,L0001423,A00531,Presente,15,
PA000038044,L0001423,A00543,Presente,15,
PA000038045,L0001423,A00544,Presente,15,
PA000038046,L0001423,A00617,Presente,,
PA000038047,L0001423,A00675,Atrasado,0,
PA000038048,L0001423,A00762,Justificado,,
PA000038049,L0001423,A00769,Presente,0,
PA000038050,L0001423,A00772,Ausente,,Atestado
PA000038051,L0001423,A00795,Ausente,,Problema de transporte
PA000038052,L0001424,A00014,Presente,0,
PA000038053,L0001424,A00022,Presente,20,
PA000038054,L0001424,A00023,Presente,,
PA000038055,L0001424,A00028,Presente,0,
PA000038056,L0001424,A00080,Presente,30,
PA000038057,L0001424,A00097,Presente,0,
PA000038058,L0001424,A00121,Presente,,
PA000038059,L0001424,A00154,Presente,10,
PA000038060,L0001424,A00188,Presente,0,
PA000038061,L0001424,A00222,Ausente,,Atestado
PA000038062,L0001424,A00250,Presente,10,
PA000038063,L0001424,A00304,Presente,30,
PA000038064,L0001424,A00324,Presente,,
PA000038065,L0001424,A00400,Presente,10,
PA000038066,L0001424,A00408,Presente,0,
PA000038067,L0001424,A00415,Presente,5,
PA000038068,L0001424,A00492,Presente,0,
PA000038069,L0001424,A00500,Presente,0,
PA000038070,L0001424,A00509,Presente,,
PA000038071,L0001424,A00518,Ausente,,Atestado
PA000038072,L0001424,A00531,Presente,30,
PA000038073,L0001424,A00544,Presente,0,
PA000038074,L0001424,A00557,Presente,0,
PA000038075,L0001424,A00576,Presente,0,
PA000038076,L0001424,A00617,Presente,5,
PA000038077,L0001424,A00762,Presente,5,
PA000038078,L0001424,A00769,Presente,30,
PA000038079,L0001424,A00772,Presente,,
PA000038080,L0001424,A00795,Presente,0,
PA000038081,L0001425,A00022,Presente,15,
PA000038082,L0001425,A00023,Atrasado,0,
PA000038083,L0001425,A00028,Presente,5,
PA000038084,L0001425,A00080,Ausente,,
PA000038085,L0001425,A00188,Presente,0,
PA000038086,L0001425,A00222,Ausente,,Conflito de horário
PA000038087,L0001425,A00250,Presente,30,
PA000038088,L0001425,A00304,Presente,30,
PA000038089,L0001425,A00324,Presente,20,
PA000038090,L0001425,A00400,Presente,30,
PA000038091,L0001425,A00408,Presente,10,
PA000038092,L0001425,A00415,Justificado,,Atestado
PA000038093,L0001425,A00492,Presente,30,
PA000038094,L0001425,A00509,Presente,30,
PA000038095,L0001425,A00543,Ausente,,Atestado
PA000038096,L0001425,A00544,Presente,0,
PA000038097,L0001425,A00553,Presente,10,
PA000038098,L0001425,A00557,Presente,5,
PA000038099,L0001425,A00576,presente,,
PA000038100,L0001425,A00617,Atrasado,0,
PA000038101,L0001425,A00675,Ausente,,Atestado
PA000038102,L0001425,A00737,Presente,20,
PA000038103,L0001425,A00762,Presente,30,
PA000038104,L0001425,A00769,Presente,5,
PA000038105,L0001425,A00772,Presente,10,
PA000038106,L0001425,A00795,Presente,5,
PA000038107,L0001426,A00014,Presente,0,
PA000038108,L0001426,A00022,Atrasado,5,
PA000038109,L0001426,A00023,Presente,0,
PA000038110,L0001426,A00080,Presente,20,
PA000038111,L0001426,A00097,Presente,,
PA000038112,L0001426,A00121,Ausente,,Problema de transporte
PA000038113,L0001426,A00154,Presente,10,
PA000038114,L0001426,A00222,Presente,30,
PA000038115,L0001426,A00250,Ausente,,Problema de transporte
PA000038116,L0001426,A00304,Presente,15,
PA000038117,L0001426,A00324,Presente,5,
PA000038118,L0001426,A00408,Presente,0,
PA000038119,L0001426,A00415,Presente,5,
PA000038120,L0001426,A00442,Presente,20,
PA000038121,L0001426,A00500,Presente,0,
PA000038122,L0001426,A00509,Justificado,,Atestado
