resultado_id,simulado_id,aluno_id,ano,materia,status_realizacao,nota,nota_valida,nota_pct,acertos,tempo_finalizacao_min,inicio_simulado,dispositivo,tentativas,unidade_aplicacao
R00010033,S20230078,A00091,2023,Biologia,Ausente,,,,,,2023-04-12 09:45:00,Papel,1,Online
R00010034,S20230078,A00555,2023,Biologia,Finalizado,73.1,73.1,73.1,68,59.0,2023-06-24 15:00:00,Desktop,,Online
R00010035,S20230078,A00484,2023,Biologia,Finalizado,49.0,49.0,49.0,44,59.0,2023-04-28 10:15:00,Desktop,2,Online
R00010036,S20230078,A00171,2023,Biologia,Finalizado,68.2,68.2,68.2,62,62.0,2023-09-15 16:15:00,Celular,,Sul
R00010037,S20230078,A00210,2023,Biologia,Finalizado,77.0,77.0,77.0,72,53.0,2023-11-07 15:00:00,Desktop,3,Aldeota
R00010038,S20230078,A00319,2023,Biologia,Incompleto,65.2,65.2,65.2,54,59.0,2023-08-15 13:00:00,Não informado,1,Sul
R00010039,S20230078,A00388,2023,Biologia,Finalizado,105.0,,,90,75.0,2023-08-22 12:45:00,Não informado,2,Sul
R00010040,S20230078,A00197,2023,Biologia,Finalizado,53.7,53.7,53.7,46,84.0,2023-07-21 14:15:00,Desktop,1,Online
R00010041,S20230078,A00756,2023,Biologia,Finalizado,27.7,27.7,27.699999999999996,24,87.0,2023-10-05 14:45:00,Celular,3,Centro
R00010042,S20230078,A00324,2023,Biologia,Finalizado,72.3,72.3,72.3,65,58.0,2023-05-10 17:00:00,Desktop,1,Não informado
R00010043,S20230078,A00076,2023,Biologia,Finalizado,88.8,88.8,88.8,84,40.0,2023-05-12 08:45:00,Desktop,1,Não informado
R00010044,S20230078,A00795,2023,Biologia,Ausente,,,,,,2023-11-04 16:30:00,Celular,,Centro
R00010045,S20230078,A00121,2023,Biologia,Finalizado,71.1,71.1,71.1,64,59.0,2023-09-05 00:00:00,Desktop,1,Online
R00010046,S20230078,A00119,2023,Biologia,Finalizado,92.0,92.0,92.0,84,62.0,2023-06-08 00:00:00,Não informado,1,Sul
R00010047,S20230078,A00642,2023,Biologia,Finalizado,65.8,65.8,65.8,62,62.0,2023-09-27 17:45:00,Não informado,1,Aldeota
R00010048,S20230078,A00249,2023,Biologia,Finalizado,42.5,42.5,42.5,37,75.0,2023-04-22 17:45:00,Papel,1,Online
R00010049,S20230078,A00147,2023,Biologia,Incompleto,28.3,28.3,28.300000000000004,25,48.0,2023-07-19 14:45:00,Desktop,1,Centro
R00010050,S20230078,A00400,2023,Biologia,Finalizado,71.4,71.4,71.4,63,59.0,2023-04-24 14:15:00,Desktop,1,Online
R00010051,S20230078,A00362,2023,Biologia,Incompleto,74.4,74.4,74.4,64,72.0,2023-08-17 19:30:00,Não informado,,Sul
R00010052,S20230078,A00522,2023,Biologia,Finalizado,78.2,78.2,78.2,70,80.0,2023-06-10 00:00:00,Tablet,1,Centro
R00010053,S20230078,A00145,2023,Biologia,Finalizado,62.9,62.9,62.9,59,75.0,2023-09-04 13:45:00,Celular,1,Não informado
R00010054,S20230078,A00080,2023,Biologia,Finalizado,48.7,48.7,48.7,45,43.0,2023-06-09 17:00:00,Celular,2,Aldeota
R00010055,S20230078,A00766,2023,Biologia,Incompleto,67.0,67.0,67.0,58,76.0,2023-08-15 15:00:00,Não informado,1,Online
R00010056,S20230078,A00690,2023,Biologia,Incompleto,49.2,49.2,49.2,42,76.0,2023-11-22 19:00:00,Não informado,1,Online
R00010057,S20230078,A00214,2023,Biologia,Finalizado,61.0,61.0,61.0,53,70.0,2023-05-13 13:15:00,Não informado,1,Aldeota
R00010058,S20230078,A00422,2023,Biologia,Finalizado,67.8,67.8,67.8,60,49.0,2023-10-04 19:00:00,Desktop,1,Centro
R00010059,S20230078,A00431,2023,Biologia,Ausente,,,,,,2023-05-26 19:45:00,Tablet,1,Online
R00010060,S20230078,A00404,2023,Biologia,Finalizado,65.5,65.5,65.5,62,80.0,2023-10-09 09:30:00,Desktop,2,Sul
R00010061,S20230078,A00023,2023,Biologia,Finalizado,62.7,62.7,62.7,59,60.0,2023-04-17 11:30:00,Celular,1,Online
R00010062,S20230078,A00670,2023,Biologia,Finalizado,89.1,89.1,89.1,79,76.0,2023-06-18 14:30:00,Desktop,3,Online
R00010063,S20230078,A00203,2023,Biologia,Finalizado,32.8,32.8,32.8,29,5.0,2023-07-19 17:00:00,Tablet,,Online
R00010064,S20230078,A00712,2023,Biologia,Finalizado,40.5,40.5,40.5,36,77.0,2023-05-11 10:15:00,Não informado,2,Não informado
R00010065,S20230079,A00462,2023,História,Finalizado,71.1,71.1,71.1,13,49.0,2023-07-07 08:15:00,Celular,3,Centro
R00010066,S20230079,A00470,2023,História,Finalizado,39.6,39.6,39.6,8,51.0,2023-07-17 14:45:00,Não informado,1,Centro
R00010067,S20230079,A00147,2023,História,Finalizado,73.3,73.3,73.3,12,15.0,2023-07-02 09:00:00,Papel,1,Online
R00010068,S20230079,A00303,2023,História,Finalizado,42.7,42.7,42.7,9,46.0,2023-08-13 12:45:00,Desktop,1,Online
R00010069,S20230079,A00415,2023,História,Incompleto,61.4,61.4,61.4,14,82.0,2023-08-22 14:45:00,Tablet,2,Sul
R00010070,S20230079,A00576,2023,História,Finalizado,86.5,86.5,86.5,17,96.0,2023-05-22 15:15:00,Não informado,3,Aldeota
R00010071,S20230079,A00162,2023,História,Finalizado,55.3,55.3,55.3,12,79.0,2023-08-15 08:15:00,Desktop,1,Online
R00010072,S20230079,A00509,2023,História,Ausente,,,,,,2023-05-28 09:00:00,Celular,1,Centro
R00010073,S20230079,A00452,2023,História,Finalizado,95.1,95.1,95.1,20,62.0,2023-06-26 11:00:00,Papel,1,Aldeota
R00010074,S20230079,A00042,2023,História,Finalizado,68.0,68.0,68.0,13,0.0,2023-04-08 19:45:00,Celular,,Não informado
R00010075,S20230079,A00500,2023,História,Finalizado,45.7,45.7,45.7,9,48.0,2023-09-23 10:15:00,Não informado,3,Sul
R00010076,S20230079,A00036,2023,História,Finalizado,75.8,75.8,75.8,18,48.0,2023-06-23 15:15:00,Desktop,1,Centro
R00010077,S20230079,A00175,2023,História,Finalizado,51.8,51.8,51.800000000000004,11,67.0,2023-05-23 12:15:00,Desktop,2,Online
R00010078,S20230079,A00567,2023,História,Finalizado,56.2,56.2,56.2,10,52.0,2023-08-17 08:30:00,Desktop,,Aldeota
R00010079,S20230079,A00383,2023,História,Finalizado,58.4,58.4,58.4,11,72.0,2023-04-02 19:15:00,Papel,1,Não informado
R00010080,S20230079,A00558,2023,História,Finalizado,58.5,58.5,58.5,10,89.0,2023-05-23 17:30:00,Tablet,2,Online
R00010081,S20230079,A00064,2023,História,Finalizado,63.9,63.9,63.9,12,76.0,2023-05-24 11:15:00,Não informado,,Online
R00010082,S20230079,A00405,2023,História,Finalizado,57.5,57.5,57.49999999999999,13,75.0,2023-05-03 15:30:00,Celular,3,Sul
R00010083,S20230079,A00039,2023,História,Finalizado,87.7,87.7,87.7,20,57.0,2023-06-13 11:15:00,Desktop,2,Sul
R00010084,S20230079,A00324,2023,História,Finalizado,82.7,82.7,82.7,17,62.0,2023-06-20 13:15:00,Tablet,1,Online
R00010085,S20230079,A00034,2023,História,Ausente,,,,,,2023-08-04 15:45:00,Tablet,,Online
R00010086,S20230079,A00350,2023,História,Finalizado,64.6,64.6,64.6,15,76.0,2023-08-26 15:30:00,Desktop,2,Aldeota
R00010087,S20230079,A00153,2023,História,Finalizado,57.1,57.1,57.10000000000001,10,70.0,2023-10-24 10:30:00,Celular,1,Sul
R00010088,S20230079,A00283,2023,História,Finalizado,58.3,58.3,58.3,13,60.0,2023-04-06 17:30:00,Desktop,,Online
R00010089,S20230079,A00249,2023,História,Finalizado,60.7,60.7,60.699999999999996,16,45.0,2023-11-05 00:00:00,Não informado,2,Online
R00010090,S20230079,A00019,2023,História,Finalizado,35.8,35.8,35.8,10,80.0,2023-04-09 19:00:00,Tablet,1,Online
R00010091,S20230079,A00041,2023,História,Finalizado,55.8,55.8,55.8,11,58.0,2023-11-07 08:45:00,Celular,1,Online
R00010092,S20230079,A00156,2023,História,Finalizado,60.4,60.4,60.4,11,83.0,2023-05-08 00:00:00,Não informado,1,Online
R00010093,S20230079,A00682,2023,História,Finalizado,67.9,67.9,67.9,12,67.0,2023-04-15 10:00:00,Celular,2,Não informado
R00010094,S20230079,A00226,2023,História,Finalizado,62.9,62.9,62.9,13,63.0,2023-10-11 12:45:00,Desktop,2,Sul
R00010095,S20230079,A00126,2023,História,Finalizado,89.6,89.6,89.6,18,84.0,2023-06-28 10:15:00,Tablet,1,Online
R00010096,S20230079,A00207,2023,História,Finalizado,49.4,49.4,49.4,9,71.0,2023-06-02 09:30:00,Não informado,1,Não informado
R00010097,S20230079,A00106,2023,História,Incompleto,65.9,65.9,65.9,16,73.0,2023-05-25 13:00:00,Papel,,Centro
R00010098,S20230079,A00144,2023,História,Finalizado,71.8,71.8,71.8,12,38.0,2023-08-20 15:45:00,Não informado,2,Aldeota
R00010099,S20230079,A00370,2023,História,Finalizado,38.0,38.0,38.0,8,63.0,2023-11-12 13:45:00,Não informado,2,Online
R00010100,S20230079,A00310,2023,História,Finalizado,70.8,70.8,70.8,17,76.0,2023-10-11 19:30:00,Desktop,2,Não informado
R00010101,S20230079,A00671,2023,História,Finalizado,40.7,40.7,40.7,9,34.0,2023-08-18 19:30:00,Desktop,3,Aldeota
R00010102,S20230079,A00208,2023,História,Finalizado,21.5,21.5,21.5,4,64.0,2023-10-13 15:15:00,Papel,1,Centro
R00010103,S20230079,A00326,2023,História,Finalizado,84.5,84.5,84.5,15,59.0,2023-05-25 00:00:00,Papel,2,Centro
R00010104,S20230079,A00154,2023,História,Finalizado,69.4,69.4,69.4,15,77.0,2023-07-13 19:15:00,Papel,1,Aldeota
R00010105,S20230079,A00279,2023,História,Finalizado,65.6,65.6,65.6,11,97.0,2023-08-27 11:45:00,Desktop,1,Online
R00010106,S20230079,A00408,2023,História,Finalizado,63.5,63.5,63.5,14,67.0,2023-07-03 13:00:00,Celular,3,Centro
R00010107,S20230079,A00364,2023,História,Finalizado,58.0,58.0,57.99999999999999,8,87.0,2023-06-06 10:30:00,Desktop,2,Online
R00010108,S20230079,A00590,2023,História,Incompleto,70.9,70.9,70.9,14,75.0,2023-11-02 14:45:00,Não informado,1,Online
R00010109,S20230079,A00594,2023,História,Finalizado,78.7,78.7,78.7,14,67.0,2023-06-17 09:30:00,Papel,1,Não informado
R00010110,S20230079,A00422,2023,História,Finalizado,44.0,44.0,44.0,11,74.0,2023-04-17 00:00:00,Não informado,2,Centro
R00010111,S20230079,A00601,2023,História,Finalizado,86.3,86.3,86.3,15,54.0,2023-05-26 14:45:00,Desktop,2,Aldeota
R00010112,S20230079,A00001,2023,História,Finalizado,33.8,33.8,33.8,6,66.0,2023-10-09 19:15:00,Tablet,2,Centro
R00010113,S20230079,A00624,2023,História,Finalizado,44.4,44.4,44.4,10,76.0,2023-11-17 11:15:00,Desktop,1,Sul
R00010114,S20230079,A00197,2023,História,Finalizado,79.2,79.2,79.2,15,54.0,2023-06-25 09:15:00,Desktop,,Centro
R00010115,S20230079,A00121,2023,História,Finalizado,70.7,70.7,70.7,12,39.0,2023-08-24 16:30:00,Celular,1,Online
R00010116,S20230079,A00400,2023,História,Ausente,,,,,,2023-08-02 19:15:00,Desktop,1,Não informado
R00010117,S20230079,A00571,2023,História,Finalizado,60.2,60.2,60.199999999999996,13,49.0,2023-07-02 11:00:00,Celular,1,Aldeota
R00010118,S20230079,A00210,2023,História,Finalizado,78.1,78.1,78.1,14,73.0,2023-05-10 12:45:00,Celular,3,Não informado
R00010119,S20230079,A00733,2023,História,Finalizado,93.5,93.5,93.5,17,68.0,2023-04-10 00:00:00,Desktop,1,Online
R00010120,S20230079,A00031,2023,História,Finalizado,53.4,53.4,53.400000000000006,13,89.0,2023-06-27 19:30:00,Celular,2,Sul
R00010121,S20230079,A00188,2023,História,Finalizado,89.1,89.1,89.1,18,79.0,2023-07-16 18:00:00,Tablet,,Online
R00010122,S20230079,A00477,2023,História,Finalizado,72.5,72.5,72.5,16,41.0,2023-06-05 12:45:00,Desktop,3,Online
R00010123,S20230079,A00739,2023,História,Finalizado,74.1,74.1,74.1,13,65.0,2023-11-07 00:00:00,Papel,1,Aldeota
R00010124,S20230079,A00454,2023,História,Finalizado,70.2,70.2,70.2,17,75.0,2023-04-11 14:30:00,Celular,1,Online
R00010125,S20230079,A00675,2023,História,Ausente,,,,,,2023-08-17 17:15:00,Não informado,1,Não informado
R00010126,S20230079,A00171,2023,História,Finalizado,96.8,96.8,96.8,18,69.0,2023-11-06 12:30:00,Tablet,1,Não informado
R00010127,S20230079,A00753,2023,História,Finalizado,84.3,84.3,84.3,17,78.0,2023-10-10 15:30:00,Celular,2,Aldeota
R00010128,S20230079,A00510,2023,História,Finalizado,72.7,72.7,72.7,14,27.0,2023-11-20 11:30:00,Desktop,,Aldeota
R00010129,S20230079,A00642,2023,História,Finalizado,55.7,55.7,55.7,12,73.0,2023-05-08 10:30:00,Não informado,1,Aldeota
R00010130,S20230079,A00561,2023,História,Finalizado,69.5,69.5,69.5,11,58.0,2023-08-21 17:00:00,Celular,,Sul
R00010131,S20230079,A00762,2023,História,Finalizado,31.7,31.7,31.7,6,82.0,2023-07-25 09:30:00,Tablet,,Online
R00010132,S20230079,A00095,2023,História,Finalizado,57.7,57.7,57.70000000000001,11,52.0,2023-05-23 08:15:00,Papel,1,Online
R00010133,S20230079,A00276,2023,História,Finalizado,45.9,45.9,45.9,10,81.0,2023-11-04 18:30:00,Papel,1,Aldeota
R00010134,S20230079,A00398,2023,História,Finalizado,85.8,85.8,85.8,16,96.0,2023-08-06 08:15:00,Celular,1,Não informado
R00010135,S20230079,A00180,2023,História,Finalizado,45.2,45.2,45.2,8,69.0,2023-07-09 00:00:00,Celular,1,Não informado
R00010136,S20230079,A00543,2023,História,Finalizado,78.7,78.7,78.7,14,43.0,2023-05-10 09:30:00,Não informado,1,Aldeota
R00010137,S20230079,A00623,2023,História,Finalizado,61.4,61.4,61.4,12,60.0,2023-04-24 17:15:00,Papel,1,Online
R00010138,S20230079,A00659,2023,História,Finalizado,64.9,64.9,64.9,14,50.0,2023-09-27 17:00:00,Desktop,1,Sul
R00010139,S20230079,A00045,2023,História,Ausente,,,,,,2023-10-19 08:00:00,Celular,2,Centro
R00010140,S20230079,A00023,2023,História,Finalizado,56.9,56.9,56.89999999999999,12,71.0,2023-06-06 11:00:00,Papel,1,Não informado
R00010141,S20230079,A00052,2023,História,Finalizado,49.9,49.9,49.9,9,46.0,2023-11-01 18:00:00,Papel,1,Online
R00010142,S20230079,A00518,2023,História,Finalizado,88.3,88.3,88.3,15,59.0,2023-10-26 19:30:00,Desktop,3,Centro
R00010143,S20230079,A00604,2023,História,Finalizado,66.8,66.8,66.8,11,59.0,2023-10-28 16:15:00,Desktop,1,Não informado
R00010144,S20230079,A00404,2023,História,Finalizado,69.1,69.1,69.1,13,61.0,2023-06-13 16:00:00,Papel,1,Online
R00010145,S20230079,A00627,2023,História,Finalizado,25.6,25.6,25.6,6,57.0,2023-07-06 17:15:00,Desktop,1,Aldeota
R00010146,S20230079,A00298,2023,História,Finalizado,72.4,72.4,72.4,14,67.0,2023-08-08 10:00:00,Tablet,2,Online
R00010147,S20230079,A00544,2023,História,Finalizado,55.8,55.8,55.8,9,30.0,2023-04-26 18:15:00,Tablet,2,Online
R00010148,S20230079,A00705,2023,História,Finalizado,82.8,82.8,82.8,16,70.0,2023-04-04 10:00:00,Celular,1,Aldeota
R00010149,S20230079,A00650,2023,História,Finalizado,79.7,79.7,79.7,14,27.0,2023-08-14 16:15:00,Tablet,3,Online
R00010150,S20230079,A00255,2023,História,Finalizado,48.5,48.5,48.5,14,54.0,2023-04-22 09:30:00,Desktop,1,Online
R00010151,S20230079,A00245,2023,História,Finalizado,54.8,54.8,54.79999999999999,9,67.0,2023-05-09 17:15:00,Desktop,,Aldeota
R00010152,S20230079,A00185,2023,História,Finalizado,43.7,43.7,43.7,10,88.0,2023-08-13 00:00:00,Desktop,3,Não informado
R00010153,S20230079,A00224,2023,História,Finalizado,48.7,48.7,48.7,8,46.0,2023-09-27 15:15:00,Desktop,1,Aldeota
R00010154,S20230079,A00726,2023,História,Finalizado,64.4,64.4,64.4,9,76.0,2023-06-19 10:00:00,Papel,,Online
R00010155,S20230079,A00606,2023,História,Finalizado,53.2,53.2,53.2,10,81.0,2023-08-13 15:15:00,Papel,3,Online
R00010156,S20230079,A00548,2023,História,Finalizado,55.5,55.5,55.50000000000001,9,72.0,2023-10-07 16:00:00,Desktop,1,Sul
R00010157,S20230079,A00608,2023,História,Finalizado,75.9,75.9,75.9,10,47.0,2023-11-04 17:00:00,Desktop,1,Online
R00010158,S20230079,A00414,2023,História,Finalizado,40.6,40.6,40.6,8,62.0,2023-05-15 11:45:00,Não informado,3,Não informado
R00010159,S20230079,A00593,2023,História,Finalizado,86.8,86.8,86.8,20,63.0,2023-04-19 09:15:00,Desktop,2,Centro
R00010160,S20230079,A00012,2023,História,Finalizado,39.5,39.5,39.5,5,44.0,2023-08-25 10:00:00,Papel,1,Não informado
R00010161,S20230079,A00737,2023,História,Finalizado,61.4,61.4,61.4,12,76.0,2023-06-10 09:30:00,Não informado,2,Online
R00010162,S20230079,A00625,2023,História,Finalizado,54.1,54.1,54.1,10,63.0,2023-06-20 09:15:00,Desktop,2,Sul
R00010163,S20230079,A00066,2023,História,Finalizado,74.1,74.1,74.1,15,68.0,2023-09-08 19:30:00,Desktop,1,Centro
R00010164,S20230079,A00388,2023,História,Finalizado,93.3,93.3,93.3,17,47.0,2023-07-10 08:30:00,Tablet,,Online
R00010165,S20230079,A00525,2023,História,Finalizado,62.0,62.0,62.0,14,79.0,2023-11-18 18:15:00,Desktop,1,Sul
R00010166,S20230079,A00309,2023,História,Finalizado,64.9,64.9,64.9,13,51.0,2023-11-13 12:30:00,Desktop,1,Centro
R00010167,S20230079,A00016,2023,História,Finalizado,76.2,76.2,76.2,14,54.0,2023-08-01 15:15:00,Desktop,,Centro
R00010168,S20230079,A00492,2023,História,Finalizado,77.4,77.4,77.4,19,40.0,2023-04-23 16:30:00,Desktop,2,Centro
R00010169,S20230079,A00158,2023,História,Finalizado,59.4,59.4,59.4,12,52.0,2023-06-11 00:00:00,Não informado,1,Online
R00010170,S20230079,A00120,2023,História,Finalizado,73.7,73.7,73.7,14,77.0,2023-09-08 19:00:00,Não informado,1,Online
R00010171,S20230079,A00615,2023,História,Finalizado,53.2,53.2,53.2,12,59.0,2023-08-16 09:45:00,Não informado,3,Online
R00010172,S20230079,A00747,2023,História,Finalizado,44.3,44.3,44.3,10,73.0,2023-08-05 12:45:00,Celular,1,Sul
R00010173,S20230079,A00292,2023,História,Finalizado,47.2,47.2,47.2,9,43.0,2023-11-14 10:30:00,Desktop,1,Não informado
R00010174,S20230079,A00076,2023,História,Finalizado,92.4,92.4,92.4,17,35.0,2023-09-20 16:45:00,Papel,1,Online
R00010175,S20230079,A00243,2023,História,Não informado,46.5,46.5,46.5,12,65.0,2023-08-11 19:45:00,Celular,,Online
R00010176,S20230079,A00777,2023,História,Finalizado,64.9,64.9,64.9,14,89.0,2023-06-14 17:45:00,Desktop,3,Centro
R00010177,S20230080,A00225,2023,História,Finalizado,54.8,54.8,54.79999999999999,14,320.0,2023-10-09 09:30:00,Celular,,Centro
R00010178,S20230080,A00023,2023,História,Finalizado,48.9,48.9,48.9,19,30.0,2023-09-26 09:30:00,Desktop,3,Online
R00010179,S20230080,A00180,2023,História,Finalizado,69.6,69.6,69.6,16,159.0,2023-07-08 11:15:00,Desktop,1,Centro
R00010180,S20230080,A00269,2023,História,Finalizado,58.8,58.8,58.8,17,209.0,2023-04-21 19:30:00,Não informado,1,Aldeota
R00010181,S20230080,A00162,2023,História,Finalizado,47.6,47.6,47.6,11,287.0,2023-04-02 19:00:00,Não informado,3,Não informado
R00010182,S20230080,A00036,2023,História,Incompleto,56.8,56.8,56.8,19,177.0,2023-09-14 18:30:00,Desktop,2,Online
R00010183,S20230080,A00386,2023,História,Ausente,,,,,,2023-06-24 09:45:00,Desktop,3,Não informado
R00010184,S20230080,A00185,2023,História,Finalizado,38.1,38.1,38.1,10,203.0,2023-05-08 13:45:00,Papel,,Online
R00010185,S20230080,A00097,2023,História,Finalizado,101.5,,,28,277.0,2023-07-09 13:45:00,Celular,1,Aldeota
R00010186,S20230080,A00273,2023,História,Finalizado,92.2,92.2,92.2,24,210.0,2023-10-06 11:00:00,Papel,1,Não informado
R00010187,S20230080,A00737,2023,História,Finalizado,88.3,88.3,88.3,28,333.0,2023-07-19 11:45:00,Papel,1,Não informado
R00010188,S20230080,A00454,2023,História,Finalizado,29.5,29.5,29.5,12,160.0,2023-08-18 11:30:00,Não informado,1,Online
R00010189,S20230080,A00272,2023,História,Finalizado,55.1,55.1,55.1,18,247.0,2023-05-10 11:15:00,Tablet,3,Não informado
R00010190,S20230080,A00292,2023,História,Finalizado,66.7,66.7,66.7,23,178.0,2023-09-02 11:15:00,Celular,,Online
R00010191,S20230080,A00654,2023,História,Finalizado,101.1,,,30,213.0,2023-04-06 18:00:00,Desktop,1,Online
R00010192,S20230080,A00453,2023,História,Finalizado,46.1,46.1,46.1,13,297.0,2023-09-15 00:00:00,Desktop,1,Centro
R00010193,S20230080,A00028,2023,História,Finalizado,77.7,77.7,77.7,24,224.0,2023-11-02 00:00:00,Desktop,1,Não informado
R00010194,S20230080,A00102,2023,História,Finalizado,35.3,35.3,35.3,8,259.0,2023-08-10 15:45:00,Desktop,2,Online
R00010195,S20230080,A00189,2023,História,Finalizado,36.1,36.1,36.1,7,262.0,2023-10-26 15:45:00,Papel,,Online
R00010196,S20230080,A00642,2023,História,Finalizado,52.8,52.8,52.800000000000004,20,148.0,2023-08-14 11:15:00,Não informado,1,Centro
R00010197,S20230080,A00208,2023,História,Finalizado,75.2,75.2,75.2,20,214.0,2023-10-11 10:30:00,Papel,1,Não informado
R00010198,S20230080,A00617,2023,História,Finalizado,91.0,91.0,91.0,27,115.0,2023-09-14 10:00:00,Papel,1,Online
R00010199,S20230080,A00240,2023,História,Finalizado,72.6,72.6,72.6,25,315.0,2023-10-07 17:15:00,Tablet,1,Sul
R00010200,S20230080,A00052,2023,História,Finalizado,58.2,58.2,58.20000000000001,17,187.0,2023-08-10 08:00:00,Celular,2,Aldeota
R00010201,S20230080,A00042,2023,História,Ausente,,,,,,2023-04-22 13:45:00,Não informado,1,Centro
R00010202,S20230080,A00298,2023,História,Finalizado,81.3,81.3,81.3,23,173.0,2023-04-14 19:15:00,Papel,3,Aldeota
R00010203,S20230080,A00207,2023,História,Finalizado,60.6,60.6,60.6,20,210.0,2023-10-13 09:30:00,Desktop,1,Não informado
R00010204,S20230080,A00177,2023,História,Finalizado,76.2,76.2,76.2,28,220.0,2023-09-05 09:00:00,Não informado,,Sul
R00010205,S20230080,A00319,2023,História,Finalizado,86.3,86.3,86.3,26,285.0,2023-04-10 18:45:00,Desktop,2,Online
R00010206,S20230080,A00080,2023,História,Finalizado,76.4,76.4,76.4,28,146.0,2023-05-17 17:30:00,Não informado,3,Centro
R00010207,S20230080,A00060,2023,História,Ausente,,,,,,2023-10-05 09:15:00,Celular,3,Aldeota
R00010208,S20230080,A00370,2023,História,Finalizado,82.3,82.3,82.3,29,237.0,2023-08-25 18:00:00,Desktop,1,Sul
R00010209,S20230080,A00310,2023,História,Finalizado,88.6,88.6,88.6,23,168.0,2023-09-08 08:00:00,Tablet,1,Aldeota
R00010210,S20230080,A00643,2023,História,Finalizado,97.8,97.8,97.8,28,260.0,2023-11-23 14:30:00,Papel,3,Centro
R00010211,S20230080,A00201,2023,História,Finalizado,68.5,68.5,68.5,23,262.0,2023-05-19 11:00:00,Celular,3,Aldeota
R00010212,S20230080,A00677,2023,História,Finalizado,76.3,76.3,76.3,22,151.0,2023-09-11 00:00:00,Celular,1,Não informado
R00010213,S20230080,A00019,2023,História,Finalizado,45.4,45.4,45.4,11,253.0,2023-05-05 00:00:00,Tablet,1,Online
R00010214,S20230080,A00682,2023,História,Finalizado,54.8,54.8,54.79999999999999,17,290.0,2023-10-03 00:00:00,Celular,1,Online
R00010215,S20230080,A00245,2023,História,Ausente,,,,,,2023-08-14 12:30:00,Tablet,1,Sul
R00010216,S20230080,A00362,2023,História,Finalizado,87.0,87.0,87.0,26,214.0,2023-09-13 17:15:00,Tablet,1,Não informado
R00010217,S20230080,A00250,2023,História,Finalizado,80.4,80.4,80.4,25,219.0,2023-04-04 13:45:00,Papel,1,Online
R00010218,S20230080,A00762,2023,História,Finalizado,48.2,48.2,48.2,15,170.0,2023-11-28 12:15:00,Tablet,1,Aldeota
R00010219,S20230080,A00557,2023,História,Finalizado,89.3,89.3,89.3,26,170.0,2023-11-21 00:00:00,Tablet,,Sul
R00010220,S20230080,A00543,2023,História,Finalizado,78.3,78.3,78.3,22,222.0,2023-08-23 11:30:00,Papel,1,Sul
R00010221,S20230080,A00770,2023,História,Finalizado,50.2,50.2,50.2,14,176.0,2023-08-20 15:15:00,Desktop,3,Centro
R00010222,S20230080,A00344,2023,História,Finalizado,64.7,64.7,64.7,19,177.0,2023-08-06 09:00:00,Tablet,1,Sul
R00010223,S20230080,A00383,2023,História,Finalizado,80.5,80.5,80.5,26,287.0,2023-07-23 13:30:00,Desktop,1,Online
R00010224,S20230080,A00561,2023,História,Finalizado,50.3,50.3,50.3,16,171.0,2023-10-16 14:15:00,Desktop,,Não informado
R00010225,S20230080,A00326,2023,História,Finalizado,78.1,78.1,78.1,23,235.0,2023-08-07 19:00:00,Não informado,3,Online
R00010226,S20230080,A00575,2023,História,Ausente,,,,,,2023-07-13 00:00:00,Papel,3,Centro
